fullRoomLocation;dateTime;avg_temp;avg_hum
A.B.0.A;2021-01-02T03:10:00.000+01:00;28.84;19.02
A.B.0.A;2021-01-03T16:55:00.000+01:00;28.52;85.14
A.B.0.A;2021-01-03T23:55:00.000+01:00;28.06;60.9
A.B.0.A;2021-01-16T04:02:00.000+01:00;23.73;78.53
A.B.0.A;2021-01-18T08:30:00.000+01:00;23.73;17.62
A.B.0.A;2021-01-20T22:33:00.000+01:00;23.44;65.37
A.B.0.A;2021-01-21T17:27:00.000+01:00;23.82;81.61
A.B.0.A;2021-02-01T06:13:00.000+01:00;26.74;35.54
A.B.0.A;2021-02-03T10:00:00.000+01:00;10.32;4.13
A.B.0.A;2021-02-05T06:30:00.000+01:00;33.48;22.8
A.B.0.A;2021-02-05T18:08:00.000+01:00;31.69;47.55
A.B.0.A;2021-02-07T11:59:00.000+01:00;12.1;30.17
A.B.0.A;2021-02-10T13:54:00.000+01:00;16.15;65.22
A.B.0.A;2021-02-19T12:10:00.000+01:00;23.29;13.28
A.B.0.A;2021-03-04T09:52:00.000+01:00;31.76;97.0
A.B.0.A;2021-03-17T05:01:00.000+01:00;13.01;9.0
A.B.0.A;2021-03-19T22:40:00.000+01:00;11.72;68.66
A.B.0.A;2021-03-22T09:41:00.000+01:00;28.27;14.79
A.B.0.A;2021-03-29T21:41:00.000+02:00;23.64;46.84
A.B.0.A;2021-04-05T21:21:00.000+02:00;31.29;80.42
A.B.0.A;2021-05-14T14:46:00.000+02:00;29.71;70.79
A.B.0.A;2021-05-20T04:30:00.000+02:00;17.24;6.95
A.B.0.A;2021-05-20T07:50:00.000+02:00;21.18;23.64
A.B.0.A;2021-05-25T18:14:00.000+02:00;16.13;4.17
A.B.0.A;2021-06-08T22:40:00.000+02:00;13.61;20.83
A.B.0.A;2021-06-09T08:10:00.000+02:00;18.1;49.76
A.B.0.A;2021-06-10T06:47:00.000+02:00;28.3;53.17
A.B.0.A;2021-06-24T19:34:00.000+02:00;30.54;61.39
A.B.0.A;2021-06-27T08:23:00.000+02:00;19.18;68.88
A.B.0.A;2021-07-02T10:48:00.000+02:00;17.6;7.3
A.B.0.A;2021-07-05T01:46:00.000+02:00;18.21;84.02
A.B.0.A;2021-07-06T05:34:00.000+02:00;15.7;54.2
A.B.0.A;2021-07-17T22:08:00.000+02:00;26.23;51.31
A.B.0.A;2021-07-18T08:42:00.000+02:00;29.97;46.74
A.B.0.A;2021-07-20T07:28:00.000+02:00;23.22;74.8
A.B.0.A;2021-07-23T20:29:00.000+02:00;23.31;53.66
A.B.0.A;2021-07-29T17:41:00.000+02:00;35.55;52.96
A.B.0.A;2021-08-04T23:52:00.000+02:00;26.12;57.68
A.B.0.A;2021-08-06T21:16:00.000+02:00;17.85;56.45
A.B.0.A;2021-08-22T15:43:00.000+02:00;17.45;36.99
A.B.0.A;2021-08-27T18:40:00.000+02:00;24.47;12.55
A.B.0.A;2021-09-04T01:54:00.000+02:00;27.87;99.3
A.B.0.A;2021-09-09T06:34:00.000+02:00;21.71;71.36
A.B.0.A;2021-09-10T00:55:00.000+02:00;25.1;70.88
A.B.0.A;2021-09-11T10:32:00.000+02:00;11.58;71.5
A.B.0.A;2021-09-18T23:37:00.000+02:00;20.24;21.25
A.B.0.A;2021-09-27T05:46:00.000+02:00;35.14;3.71
A.B.0.A;2021-10-07T06:19:00.000+02:00;33.63;80.55
A.B.0.A;2021-10-08T17:14:00.000+02:00;18.97;73.31
A.B.0.A;2021-10-09T11:53:00.000+02:00;15.26;43.38
A.B.0.A;2021-10-14T02:17:00.000+02:00;12.72;92.47
A.B.0.A;2021-10-25T00:20:00.000+02:00;21.84;54.49
A.B.0.A;2021-10-25T23:40:00.000+02:00;25.23;63.87
A.B.0.A;2021-11-01T09:50:00.000+01:00;23.29;92.3
A.B.0.A;2021-11-06T19:57:00.000+01:00;35.3;53.26
A.B.0.A;2021-11-28T01:46:00.000+01:00;32.02;43.12
A.B.0.A;2021-12-06T20:54:00.000+01:00;19.98;93.0
A.B.0.A;2021-12-10T10:25:00.000+01:00;28.02;75.97
A.B.0.A;2021-12-17T03:17:00.000+01:00;33.1;80.99
A.B.0.A;2021-12-20T05:53:00.000+01:00;32.49;36.59
A.B.0.A;2021-12-20T08:40:00.000+01:00;32.66;45.77
A.B.0.A;2022-01-17T00:44:00.000+01:00;22.08;47.75
A.B.0.A;2022-02-03T00:52:00.000+01:00;34.81;34.56
A.B.0.A;2022-02-04T11:51:00.000+01:00;14.98;8.93
A.B.0.A;2022-02-05T21:42:00.000+01:00;29.83;57.04
A.B.0.A;2022-02-20T03:08:00.000+01:00;31.01;12.67
A.B.0.A;2022-02-22T18:31:00.000+01:00;17.96;77.99
A.B.0.A;2022-02-28T20:53:00.000+01:00;31.07;71.8
A.B.0.A;2022-03-04T02:55:00.000+01:00;25.21;46.27
A.B.0.A;2022-03-06T17:32:00.000+01:00;35.1;35.54
A.B.0.A;2022-03-22T21:06:00.000+01:00;10.84;17.29
A.B.0.A;2022-03-24T02:02:00.000+01:00;34.15;58.4
A.B.0.A;2022-03-24T08:05:00.000+01:00;25.82;58.07
A.B.0.A;2022-03-25T03:42:00.000+01:00;22.76;55.31
A.B.0.A;2022-03-26T04:20:00.000+01:00;16.73;6.66
A.B.0.A;2022-04-09T15:31:00.000+02:00;11.8;59.18
A.B.0.A;2022-04-10T03:04:00.000+02:00;22.92;68.49
A.B.0.A;2022-04-11T01:44:00.000+02:00;32.32;59.23
A.B.0.A;2022-04-13T05:40:00.000+02:00;13.85;79.88
A.B.0.A;2022-04-13T05:59:00.000+02:00;14.23;83.23
A.B.0.A;2022-04-24T02:01:00.000+02:00;29.83;48.74
A.B.0.A;2022-04-28T19:01:00.000+02:00;31.55;55.35
A.B.0.A;2022-05-12T19:39:00.000+02:00;19.26;7.43
A.B.0.A;2022-05-17T00:21:00.000+02:00;21.23;64.31
A.B.0.A;2022-05-19T15:32:00.000+02:00;35.41;99.95
A.B.0.A;2022-05-22T02:30:00.000+02:00;30.52;35.84
A.B.0.A;2022-05-23T23:16:00.000+02:00;22.39;46.86
A.B.0.A;2022-05-26T19:27:00.000+02:00;36.67;51.5
A.B.0.A;2022-06-06T04:49:00.000+02:00;23.36;98.64
A.B.0.A;2022-06-07T08:32:00.000+02:00;25.04;50.43
A.B.0.A;2022-06-07T14:16:00.000+02:00;26.42;36.94
A.B.0.A;2022-06-11T17:16:00.000+02:00;23.8;56.79
A.B.0.A;2022-06-23T13:55:00.000+02:00;29.01;62.86
A.B.0.A;2022-06-24T19:47:00.000+02:00;14.88;7.64
A.B.0.A;2022-06-28T06:48:00.000+02:00;31.94;18.98
A.B.0.A;2022-07-01T20:28:00.000+02:00;34.48;42.74
A.B.0.A;2022-07-14T13:32:00.000+02:00;16.65;7.83
A.B.0.A;2022-07-22T12:54:00.000+02:00;21.34;26.91
A.B.0.A;2022-07-23T21:57:00.000+02:00;22.3;17.75
A.B.0.A;2022-08-10T20:38:00.000+02:00;13.7;33.63
A.B.0.A;2022-08-15T18:21:00.000+02:00;19.14;57.71
A.B.0.A;2022-08-17T03:28:00.000+02:00;28.65;30.67
A.B.0.A;2022-08-17T16:08:00.000+02:00;27.52;29.14
A.B.0.A;2022-08-19T19:04:00.000+02:00;27.88;43.4
A.B.1.A;2020-04-06T09:56:00.000+02:00;12.88;52.0
A.B.1.A;2020-04-13T22:34:00.000+02:00;15.57;83.38
A.B.1.A;2020-04-24T10:19:00.000+02:00;17.56;7.29
A.B.1.A;2020-05-03T04:03:00.000+02:00;25.2;32.94
A.B.1.A;2020-05-06T07:25:00.000+02:00;36.45;77.93
A.B.1.A;2020-05-13T19:52:00.000+02:00;27.88;29.39
A.B.1.A;2020-05-15T11:22:00.000+02:00;13.05;45.45
A.B.1.A;2020-05-17T22:23:00.000+02:00;11.74;97.44
A.B.1.A;2020-05-22T03:19:00.000+02:00;30.38;12.03
A.B.1.A;2020-05-22T10:33:00.000+02:00;20.86;10.0
A.B.1.A;2020-05-25T05:33:00.000+02:00;34.11;40.28
A.B.1.A;2020-05-25T11:56:00.000+02:00;25.1;57.32
A.B.1.A;2020-05-26T06:15:00.000+02:00;18.83;39.92
A.B.1.A;2020-06-01T07:50:00.000+02:00;15.49;81.74
A.B.1.A;2020-06-08T15:12:00.000+02:00;25.02;55.97
A.B.1.A;2020-06-16T02:36:00.000+02:00;11.27;91.62
A.B.1.A;2020-06-17T12:18:00.000+02:00;30.85;77.19
A.B.1.A;2020-06-20T11:54:00.000+02:00;37.25;85.7
A.B.1.A;2020-06-22T04:21:00.000+02:00;24.29;22.7
A.B.1.A;2020-06-27T08:28:00.000+02:00;27.24;50.41
A.B.1.A;2020-06-29T03:11:00.000+02:00;27.72;89.69
A.B.1.A;2020-06-30T00:44:00.000+02:00;29.23;62.82
A.B.1.A;2020-07-02T06:18:00.000+02:00;36.9;41.7
A.B.1.A;2020-07-13T21:52:00.000+02:00;34.48;11.55
A.B.1.A;2020-07-18T20:05:00.000+02:00;28.0;9.67
A.B.1.A;2020-07-19T12:20:00.000+02:00;22.94;41.06
A.B.1.A;2020-07-19T12:23:00.000+02:00;25.78;28.37
A.B.1.A;2020-07-21T18:18:00.000+02:00;32.13;14.0
A.B.1.A;2020-07-23T17:18:00.000+02:00;16.31;20.87
A.B.1.A;2020-07-24T13:32:00.000+02:00;25.35;17.38
A.B.1.A;2020-07-26T12:40:00.000+02:00;35.26;4.48
A.B.1.A;2020-08-05T20:41:00.000+02:00;11.59;59.61
A.B.1.A;2020-08-08T06:13:00.000+02:00;32.59;29.37
A.B.1.A;2020-08-09T09:35:00.000+02:00;27.53;9.53
A.B.1.A;2020-08-17T15:36:00.000+02:00;16.97;32.55
A.B.1.A;2020-08-26T23:58:00.000+02:00;26.87;25.25
A.B.1.A;2020-09-02T13:18:00.000+02:00;32.39;84.64
A.B.1.A;2020-09-05T13:42:00.000+02:00;27.39;27.04
A.B.1.A;2020-09-06T23:08:00.000+02:00;18.75;10.99
A.B.1.A;2020-09-12T06:44:00.000+02:00;36.22;7.85
A.B.1.A;2020-09-16T02:10:00.000+02:00;20.79;45.52
A.B.1.A;2020-09-23T09:33:00.000+02:00;33.84;81.2
A.B.1.A;2020-09-27T10:55:00.000+02:00;23.94;73.11
A.B.1.A;2020-10-10T20:02:00.000+02:00;27.15;20.38
A.B.1.A;2020-10-12T13:51:00.000+02:00;21.55;52.65
A.B.1.A;2020-11-10T08:13:00.000+01:00;19.69;62.92
A.B.1.A;2020-11-18T05:40:00.000+01:00;27.21;76.82
A.B.1.A;2020-11-28T09:54:00.000+01:00;20.32;85.83
A.B.1.A;2020-12-04T08:35:00.000+01:00;32.8;98.73
A.B.1.A;2020-12-08T03:48:00.000+01:00;24.08;4.01
A.B.1.A;2020-12-09T03:00:00.000+01:00;28.77;20.71
A.B.1.A;2020-12-11T08:43:00.000+01:00;23.82;83.43
A.B.1.A;2020-12-13T00:50:00.000+01:00;22.15;89.67
A.B.1.A;2020-12-16T20:36:00.000+01:00;23.38;45.07
A.B.1.A;2020-12-18T14:37:00.000+01:00;21.93;13.9
A.B.1.A;2020-12-27T08:10:00.000+01:00;30.47;21.12
A.B.1.A;2020-12-27T17:22:00.000+01:00;21.69;47.2
A.B.1.A;2021-01-05T23:36:00.000+01:00;22.13;45.65
A.B.1.A;2021-01-16T18:37:00.000+01:00;17.17;78.72
A.B.1.A;2021-01-26T03:27:00.000+01:00;21.02;79.32
A.B.1.A;2021-01-28T11:52:00.000+01:00;16.59;59.32
A.B.1.A;2021-02-01T06:21:00.000+01:00;13.5;65.89
A.B.1.A;2021-02-10T05:49:00.000+01:00;18.31;39.56
A.B.1.A;2021-02-14T03:46:00.000+01:00;28.98;22.36
A.B.1.A;2021-02-14T11:49:00.000+01:00;28.26;27.78
A.B.1.A;2021-03-04T19:13:00.000+01:00;34.66;19.45
A.B.1.A;2021-03-05T01:52:00.000+01:00;25.95;31.28
A.B.1.A;2021-03-05T13:59:00.000+01:00;22.32;46.96
A.B.1.A;2021-03-10T23:05:00.000+01:00;16.85;5.75
A.B.1.A;2021-03-14T06:12:00.000+01:00;21.53;97.98
A.B.1.A;2021-03-20T12:16:00.000+01:00;17.75;57.17
A.B.1.A;2021-03-20T20:13:00.000+01:00;24.23;51.91
A.B.1.A;2021-03-24T17:35:00.000+01:00;19.34;42.69
A.B.1.A;2021-03-29T17:07:00.000+02:00;16.72;97.85
A.B.1.A;2021-04-02T19:29:00.000+02:00;30.78;26.23
A.B.1.A;2021-04-02T20:02:00.000+02:00;24.74;31.25
A.B.1.A;2021-04-04T11:33:00.000+02:00;31.04;42.87
A.B.1.A;2021-04-11T11:08:00.000+02:00;18.57;54.83
A.B.1.A;2021-04-21T02:52:00.000+02:00;18.96;80.51
A.B.1.A;2021-04-23T19:06:00.000+02:00;24.78;10.63
A.B.1.A;2021-04-29T01:47:00.000+02:00;34.59;48.27
A.B.1.A;2021-05-01T03:05:00.000+02:00;34.61;66.68
A.B.1.A;2021-05-16T09:10:00.000+02:00;36.94;42.98
A.B.1.A;2021-05-16T09:34:00.000+02:00;36.97;35.31
A.B.1.A;2021-05-17T22:44:00.000+02:00;21.94;64.71
A.B.1.A;2021-05-29T06:09:00.000+02:00;37.46;20.41
A.B.1.A;2021-06-05T17:45:00.000+02:00;28.79;1.99
A.B.1.A;2021-06-10T02:15:00.000+02:00;11.89;97.6
A.B.1.A;2021-06-12T08:34:00.000+02:00;32.1;57.47
A.B.1.A;2021-06-25T00:24:00.000+02:00;29.11;56.19
A.B.1.A;2021-06-25T08:06:00.000+02:00;30.89;29.65
A.B.1.A;2021-06-28T16:23:00.000+02:00;21.69;54.07
A.B.1.A;2021-07-01T12:23:00.000+02:00;34.22;30.81
A.B.1.A;2021-07-04T17:03:00.000+02:00;15.52;67.07
A.B.1.A;2021-07-05T07:50:00.000+02:00;19.61;37.04
A.B.1.A;2021-07-08T15:26:00.000+02:00;28.73;94.74
A.B.1.A;2021-07-29T11:17:00.000+02:00;10.44;16.52
A.B.1.A;2021-08-01T12:00:00.000+02:00;11.93;30.36
A.B.1.A;2021-08-08T01:42:00.000+02:00;14.31;57.0
A.B.1.A;2021-08-10T19:19:00.000+02:00;28.39;65.13
A.B.1.A;2021-08-12T19:47:00.000+02:00;16.84;13.91
A.B.1.A;2021-08-17T05:35:00.000+02:00;36.15;58.51
A.B.1.A;2021-08-20T14:14:00.000+02:00;16.64;30.44
A.B.1.A;2021-08-24T03:42:00.000+02:00;30.23;83.09
A.B.1.A;2021-09-03T07:48:00.000+02:00;32.06;63.05
A.B.1.A;2021-09-07T03:09:00.000+02:00;15.16;55.59
A.B.1.A;2021-09-07T08:26:00.000+02:00;15.36;44.23
A.B.1.A;2021-09-15T05:30:00.000+02:00;34.92;51.41
A.B.1.A;2021-09-18T03:44:00.000+02:00;29.51;80.5
A.B.1.A;2021-09-27T06:59:00.000+02:00;11.43;91.91
A.B.1.A;2021-09-30T21:18:00.000+02:00;21.26;43.38
A.B.1.A;2021-10-07T17:36:00.000+02:00;21.8;95.31
A.B.1.A;2021-10-08T08:45:00.000+02:00;28.26;64.79
A.B.1.A;2021-10-08T19:17:00.000+02:00;24.07;60.93
A.B.1.A;2021-10-20T13:49:00.000+02:00;13.34;81.2
A.B.1.A;2021-10-25T01:03:00.000+02:00;28.8;8.96
A.B.1.A;2021-10-28T10:06:00.000+02:00;11.85;60.08
A.B.1.A;2021-10-28T21:11:00.000+02:00;21.97;38.19
A.B.1.A;2021-11-05T00:07:00.000+01:00;15.26;25.93
A.B.1.A;2021-11-09T16:54:00.000+01:00;36.45;57.91
A.B.1.A;2021-11-14T07:37:00.000+01:00;30.43;24.44
A.B.1.A;2021-11-27T11:31:00.000+01:00;13.04;71.0
A.B.1.A;2021-12-07T06:10:00.000+01:00;27.42;87.3
A.B.1.A;2021-12-10T20:28:00.000+01:00;14.94;14.55
A.B.1.A;2021-12-17T11:49:00.000+01:00;24.86;52.12
A.B.1.A;2021-12-23T00:31:00.000+01:00;35.67;37.84
A.B.1.A;2022-01-09T20:09:00.000+01:00;21.13;33.3
A.B.1.A;2022-01-15T17:59:00.000+01:00;33.06;87.75
A.B.1.A;2022-02-05T06:57:00.000+01:00;16.48;61.22
A.B.1.A;2022-02-05T17:39:00.000+01:00;15.45;35.91
A.B.1.A;2022-02-11T15:29:00.000+01:00;18.38;79.0
A.B.1.A;2022-02-20T23:29:00.000+01:00;15.76;98.44
A.B.1.A;2022-02-27T15:02:00.000+01:00;26.02;56.05
A.B.1.A;2022-03-01T04:43:00.000+01:00;22.39;41.3
A.B.1.A;2022-03-03T22:34:00.000+01:00;26.54;12.69
A.B.1.A;2022-03-05T11:20:00.000+01:00;12.32;42.6
A.B.1.A;2022-03-15T00:39:00.000+01:00;11.12;40.99
A.B.1.A;2022-03-17T05:30:00.000+01:00;30.92;26.21
A.B.1.A;2022-03-29T18:13:00.000+02:00;10.9;38.85
A.B.1.A;2022-04-03T01:53:00.000+02:00;33.61;7.91
A.B.1.A;2022-04-05T23:20:00.000+02:00;12.86;81.19
A.B.1.A;2022-04-22T13:47:00.000+02:00;17.3;38.09
A.B.1.A;2022-04-24T05:08:00.000+02:00;25.17;27.85
A.B.1.A;2022-04-28T15:24:00.000+02:00;33.38;26.21
A.B.1.A;2022-05-10T06:27:00.000+02:00;14.58;21.9
A.B.1.A;2022-05-11T00:12:00.000+02:00;23.69;37.16
A.B.1.A;2022-05-15T02:18:00.000+02:00;31.25;60.36
A.B.1.A;2022-05-31T03:11:00.000+02:00;37.12;54.32
A.B.1.A;2022-05-31T05:52:00.000+02:00;25.07;33.59
A.B.1.A;2022-06-21T06:03:00.000+02:00;11.76;15.81
A.B.1.A;2022-06-29T14:39:00.000+02:00;37.38;81.13
A.B.1.A;2022-07-01T04:14:00.000+02:00;36.17;89.32
A.B.1.A;2022-07-07T19:54:00.000+02:00;15.02;49.84
A.B.1.A;2022-07-16T22:36:00.000+02:00;11.38;30.29
A.B.1.A;2022-07-18T03:19:00.000+02:00;29.31;67.27
A.B.1.A;2022-07-19T00:22:00.000+02:00;31.62;34.13
A.B.1.A;2022-07-21T16:29:00.000+02:00;34.2;80.61
A.B.1.A;2022-07-31T22:37:00.000+02:00;12.61;10.82
A.B.1.A;2022-08-03T20:42:00.000+02:00;10.1;64.22
A.B.1.A;2022-08-10T22:06:00.000+02:00;20.35;80.01
A.B.1.A;2022-08-19T22:47:00.000+02:00;33.89;37.63
A.B.1.B;2020-04-07T18:07:00.000+02:00;20.99;92.76
A.B.1.B;2020-04-10T22:31:00.000+02:00;24.99;83.9
A.B.1.B;2020-04-12T20:18:00.000+02:00;14.79;3.84
A.B.1.B;2020-04-16T17:01:00.000+02:00;11.33;19.54
A.B.1.B;2020-04-29T01:20:00.000+02:00;27.59;96.61
A.B.1.B;2020-04-30T12:50:00.000+02:00;16.57;69.98
A.B.1.B;2020-05-15T20:23:00.000+02:00;21.79;74.26
A.B.1.B;2020-05-16T09:35:00.000+02:00;21.63;72.28
A.B.1.B;2020-05-25T16:54:00.000+02:00;32.0;13.23
A.B.1.B;2020-05-30T16:02:00.000+02:00;24.52;86.71
A.B.1.B;2020-06-02T18:12:00.000+02:00;23.26;36.81
A.B.1.B;2020-06-03T22:32:00.000+02:00;32.44;22.64
A.B.1.B;2020-06-14T13:43:00.000+02:00;11.39;55.22
A.B.1.B;2020-06-14T17:04:00.000+02:00;17.67;77.03
A.B.1.B;2020-06-22T02:45:00.000+02:00;32.01;36.45
A.B.1.B;2020-06-23T18:56:00.000+02:00;18.07;57.64
A.B.1.B;2020-06-27T22:14:00.000+02:00;37.33;54.74
A.B.1.B;2020-07-08T17:43:00.000+02:00;26.07;16.59
A.B.1.B;2020-07-09T22:57:00.000+02:00;14.27;63.49
A.B.1.B;2020-07-10T17:50:00.000+02:00;25.26;42.55
A.B.1.B;2020-07-14T15:34:00.000+02:00;29.01;1.26
A.B.1.B;2020-07-16T03:04:00.000+02:00;24.85;93.17
A.B.1.B;2020-07-23T15:10:00.000+02:00;15.21;5.12
A.B.1.B;2020-08-04T07:19:00.000+02:00;14.75;3.93
A.B.1.B;2020-08-10T03:37:00.000+02:00;34.45;77.26
A.B.1.B;2020-08-14T09:23:00.000+02:00;16.84;58.41
A.B.1.B;2020-08-23T10:09:00.000+02:00;20.49;85.13
A.B.1.B;2020-08-25T17:18:00.000+02:00;25.4;8.76
A.B.1.B;2020-08-27T06:58:00.000+02:00;35.04;88.54
A.B.1.B;2020-09-13T15:03:00.000+02:00;26.16;52.76
A.B.1.B;2020-09-14T04:57:00.000+02:00;29.8;74.59
A.B.1.B;2020-09-16T15:49:00.000+02:00;16.39;22.31
A.B.1.B;2020-09-16T19:52:00.000+02:00;20.22;47.49
A.B.1.B;2020-09-16T23:58:00.000+02:00;23.83;62.74
A.B.1.B;2020-09-18T03:28:00.000+02:00;18.67;24.74
A.B.1.B;2020-09-21T03:53:00.000+02:00;26.98;25.71
A.B.1.B;2020-09-21T19:59:00.000+02:00;27.15;57.79
A.B.1.B;2020-09-30T13:18:00.000+02:00;23.22;26.48
A.B.1.B;2020-10-02T18:37:00.000+02:00;37.31;57.66
A.B.1.B;2020-10-06T09:03:00.000+02:00;28.24;44.24
A.B.1.B;2020-10-08T19:14:00.000+02:00;31.71;7.1
A.B.1.B;2020-10-08T19:45:00.000+02:00;24.61;49.16
A.B.1.B;2020-10-11T20:00:00.000+02:00;23.35;41.89
A.B.1.B;2020-10-13T10:45:00.000+02:00;13.11;61.82
A.B.1.B;2020-10-17T04:11:00.000+02:00;37.08;95.17
A.B.1.B;2020-10-18T15:43:00.000+02:00;19.48;7.18
A.B.1.B;2020-10-19T07:42:00.000+02:00;26.92;29.0
A.B.1.B;2020-10-29T08:07:00.000+01:00;31.28;38.78
A.B.1.B;2020-11-01T07:27:00.000+01:00;27.7;77.83
A.B.1.B;2020-11-01T14:17:00.000+01:00;22.74;86.19
A.B.1.B;2020-11-03T08:07:00.000+01:00;35.85;91.65
A.B.1.B;2020-11-06T08:18:00.000+01:00;19.31;68.34
A.B.1.B;2020-11-16T07:20:00.000+01:00;25.87;76.55
A.B.1.B;2020-11-19T03:20:00.000+01:00;20.44;39.84
A.B.1.B;2020-11-24T08:37:00.000+01:00;18.68;60.05
A.B.1.B;2020-12-09T03:56:00.000+01:00;16.95;7.88
A.B.1.B;2020-12-16T05:17:00.000+01:00;33.26;48.0
A.B.1.B;2020-12-19T14:02:00.000+01:00;31.89;61.31
A.B.1.B;2020-12-21T13:57:00.000+01:00;15.78;27.88
A.B.1.B;2020-12-23T05:54:00.000+01:00;18.43;77.88
A.B.1.B;2020-12-23T13:03:00.000+01:00;15.2;43.03
A.B.1.B;2020-12-24T00:49:00.000+01:00;17.49;57.15
A.B.1.B;2020-12-28T10:19:00.000+01:00;14.97;47.25
A.B.1.B;2021-01-01T03:17:00.000+01:00;33.4;16.73
A.B.1.B;2021-01-12T01:28:00.000+01:00;32.02;26.17
A.B.1.B;2021-01-12T22:04:00.000+01:00;27.06;35.56
A.B.1.B;2021-01-18T03:15:00.000+01:00;33.13;36.55
A.B.1.B;2021-01-20T02:30:00.000+01:00;30.96;81.05
A.B.1.B;2021-01-20T10:32:00.000+01:00;33.74;45.35
A.B.1.B;2021-01-21T13:45:00.000+01:00;14.6;25.33
A.B.1.B;2021-01-26T19:16:00.000+01:00;26.3;1.83
A.B.1.B;2021-01-27T06:47:00.000+01:00;29.74;50.74
A.B.1.B;2021-01-28T18:50:00.000+01:00;17.51;9.87
A.B.1.B;2021-02-08T01:06:00.000+01:00;17.38;76.35
A.B.1.B;2021-02-11T01:06:00.000+01:00;23.69;89.03
A.B.1.B;2021-02-15T01:07:00.000+01:00;16.82;63.43
A.B.1.B;2021-02-16T13:08:00.000+01:00;14.81;62.19
A.B.1.B;2021-02-22T03:53:00.000+01:00;26.18;91.04
A.B.1.B;2021-02-23T00:52:00.000+01:00;31.63;61.82
A.B.1.B;2021-03-03T18:40:00.000+01:00;24.2;93.21
A.B.1.B;2021-03-16T15:52:00.000+01:00;35.43;77.63
A.B.1.B;2021-03-17T01:11:00.000+01:00;34.67;73.73
A.B.1.B;2021-03-17T11:46:00.000+01:00;34.97;61.71
A.B.1.B;2021-03-20T23:07:00.000+01:00;16.48;40.78
A.B.1.B;2021-03-22T09:13:00.000+01:00;35.68;92.32
A.B.1.B;2021-03-22T22:50:00.000+01:00;35.86;62.41
A.B.1.B;2021-03-26T01:52:00.000+01:00;34.95;55.79
A.B.1.B;2021-03-29T19:32:00.000+02:00;33.34;24.18
A.B.1.B;2021-04-12T09:22:00.000+02:00;16.31;17.29
A.B.1.B;2021-04-19T15:11:00.000+02:00;20.12;47.67
A.B.1.B;2021-04-21T09:11:00.000+02:00;31.12;1.63
A.B.1.B;2021-04-30T21:37:00.000+02:00;17.7;51.12
A.B.1.B;2021-05-07T08:36:00.000+02:00;33.33;20.45
A.B.1.B;2021-05-07T10:34:00.000+02:00;23.26;25.14
A.B.1.B;2021-05-08T02:02:00.000+02:00;27.9;31.1
A.B.1.B;2021-05-12T16:11:00.000+02:00;19.49;16.06
A.B.1.B;2021-05-15T04:21:00.000+02:00;29.99;82.68
A.B.1.B;2021-05-16T00:07:00.000+02:00;33.13;49.68
A.B.1.B;2021-05-25T20:05:00.000+02:00;33.14;21.76
A.B.1.B;2021-06-03T08:08:00.000+02:00;32.24;94.59
A.B.1.B;2021-06-06T11:03:00.000+02:00;19.49;54.42
A.B.1.B;2021-07-06T09:17:00.000+02:00;18.34;95.26
A.B.1.B;2021-07-08T06:49:00.000+02:00;22.4;21.95
A.B.1.B;2021-07-09T19:30:00.000+02:00;30.32;64.3
A.B.1.B;2021-07-23T17:02:00.000+02:00;33.82;98.49
A.B.1.B;2021-08-02T09:06:00.000+02:00;33.87;68.05
A.B.1.B;2021-08-10T10:55:00.000+02:00;28.66;19.39
A.B.1.B;2021-08-15T08:46:00.000+02:00;36.45;87.83
A.B.1.B;2021-08-17T12:33:00.000+02:00;14.29;84.37
A.B.1.B;2021-09-01T16:56:00.000+02:00;34.82;73.04
A.B.1.B;2021-09-02T17:54:00.000+02:00;15.88;18.25
A.B.1.B;2021-09-25T00:16:00.000+02:00;17.17;34.26
A.B.1.B;2021-09-27T19:29:00.000+02:00;21.89;42.24
A.B.1.B;2021-10-02T19:06:00.000+02:00;23.13;22.95
A.B.1.B;2021-10-03T03:36:00.000+02:00;23.22;43.8
A.B.1.B;2021-10-07T15:34:00.000+02:00;15.6;97.64
A.B.1.B;2021-10-19T21:01:00.000+02:00;31.21;85.0
A.B.1.B;2021-10-21T14:49:00.000+02:00;32.22;0.17
A.B.1.B;2021-11-16T11:52:00.000+01:00;13.79;40.02
A.B.1.B;2021-11-18T00:07:00.000+01:00;22.39;68.39
A.B.1.B;2021-12-10T21:54:00.000+01:00;17.67;20.91
A.B.1.B;2021-12-20T15:25:00.000+01:00;13.23;62.01
A.B.1.B;2021-12-27T03:38:00.000+01:00;19.88;63.29
A.B.1.B;2022-01-10T00:35:00.000+01:00;23.95;93.31
A.B.1.B;2022-01-21T23:24:00.000+01:00;30.02;27.67
A.B.1.B;2022-02-09T00:49:00.000+01:00;11.87;41.53
A.B.1.B;2022-02-10T15:11:00.000+01:00;17.67;65.33
A.B.1.B;2022-02-13T15:15:00.000+01:00;27.11;64.02
A.B.1.B;2022-02-17T17:44:00.000+01:00;14.24;31.92
A.B.1.B;2022-02-21T07:04:00.000+01:00;33.85;82.88
A.B.1.B;2022-02-22T13:42:00.000+01:00;18.25;47.23
A.B.1.B;2022-02-23T16:12:00.000+01:00;35.92;39.91
A.B.1.B;2022-02-28T02:27:00.000+01:00;20.86;26.85
A.B.1.B;2022-03-07T01:47:00.000+01:00;14.81;51.75
