B;07/04/2022 17:36;34,26;24,06
B;07/04/2022 17:39;24,92;11,77
E;07/04/2022 17:43;27,24;89,3
A;07/04/2022 17:49;14,69;96,06
E;07/04/2022 17:52;21,12;89,92
C;07/04/2022 17:53;12,15;25,69
B;07/04/2022 17:54;14,82;26,15
E;07/04/2022 18:05;27,24;63,77
C;07/04/2022 18:07;32,46;3,21
E;07/04/2022 18:08;36,8;94,43
B;07/04/2022 18:28;36,69;93,01
E;07/04/2022 18:31;27,78;23,61
A;07/04/2022 18:39;29,24;43,06
C;07/04/2022 18:40;19,75;70,6
E;07/04/2022 18:53;11,15;34,7
B;07/04/2022 18:55;32,41;7,47
D;07/04/2022 18:57;33,37;63,5
C;07/04/2022 18:58;31,46;71,73
C;07/04/2022 19:03;22,9;17,77
A;07/04/2022 19:15;34,98;60,59
C;07/04/2022 19:16;26,23;36,9
C;07/04/2022 19:18;31,82;3,55
D;07/04/2022 19:23;17,36;30,53
E;07/04/2022 19:29;21,77;65,75
C;07/04/2022 19:32;30,97;38,25
E;07/04/2022 19:54;35,09;29,55
D;07/04/2022 20:07;32,36;85,92
B;07/04/2022 20:12;11,51;26,48
C;07/04/2022 20:43;32,35;62,88
A;07/04/2022 20:45;36,26;64,14
D;07/04/2022 20:57;20,52;33,65
E;07/04/2022 20:59;28,62;52,23
C;07/04/2022 20:59;18,46;65,89
D;07/04/2022 21:00;22,98;60
A;07/04/2022 21:00;21,72;0,22
A;07/04/2022 21:04;33,15;19,9
C;07/04/2022 21:14;20,78;43,19
B;07/04/2022 21:30;20,51;14,96
B;07/04/2022 21:33;27,1;16,36
D;07/04/2022 21:33;21,44;36,51
C;07/04/2022 21:37;28,18;97,64
D;07/04/2022 21:40;23,3;99,55
E;07/04/2022 21:41;16,79;3,49
E;07/04/2022 22:08;17,17;27,42
E;07/04/2022 22:20;14,79;84,32
C;07/04/2022 22:36;33,77;11,71
E;07/04/2022 22:40;23,09;74,7
C;07/04/2022 22:46;27,45;38,95
E;07/04/2022 22:52;13,5;21,14
B;07/04/2022 23:09;16,56;1,53
A;07/04/2022 23:35;21,61;17,51
C;07/04/2022 23:36;12,71;49,31
E;07/04/2022 23:37;15,675;35,36
E;07/04/2022 23:38;25,5;59,94
D;07/04/2022 23:39;32,49;99,44
B;07/04/2022 23:50;36,92;92,84
C;07/04/2022 23:54;17,43;95,44
B;07/04/2022 23:57;31,62;49
C;07/04/2022 23:59;25,26;38,8
A;08/04/2022 00:22;36,55;83,53
E;08/04/2022 00:27;10,3;96,86
C;08/04/2022 00:27;31,04;62,88
D;08/04/2022 00:33;15,48;72,26
C;08/04/2022 00:40;11,55;74,97
E;08/04/2022 00:46;20,11;41,45
A;08/04/2022 01:04;37,06;28,37
A;08/04/2022 01:13;23,28;23,71
B;08/04/2022 01:25;37,05;94,27
C;08/04/2022 01:27;27,98;58,38
D;08/04/2022 01:36;29,76;73,73
E;08/04/2022 01:41;10,03;89,69
D;08/04/2022 01:48;32,56;91,9
A;08/04/2022 01:52;10,42;42,82
A;08/04/2022 01:55;34,73;15,07
D;08/04/2022 01:55;25,05;51,9
A;08/04/2022 02:02;23,67;35,43
D;08/04/2022 02:04;35,35;16,81
D;08/04/2022 02:06;36,6;0,75
B;08/04/2022 02:08;33,225;33,52
A;08/04/2022 02:13;25,11;83,06
A;08/04/2022 02:29;32,03;19,59
A;08/04/2022 02:44;18,24;37,99
E;08/04/2022 02:48;32,94;6,32
E;08/04/2022 02:52;24,03;31,87
D;08/04/2022 02:56;20,43;5,08
D;08/04/2022 02:57;31,4;10,96
A;08/04/2022 02:58;34,92;47,32
E;08/04/2022 03:07;30,97;10,73
B;08/04/2022 03:17;14,82;37,37
D;08/04/2022 03:22;36,64;35,99
D;08/04/2022 03:27;36,06;69,64
A;08/04/2022 03:33;37,45;28,61
D;08/04/2022 03:44;23,07;82,67
D;08/04/2022 03:48;15,42;77,35
B;08/04/2022 03:54;33,51;45,57
A;08/04/2022 03:58;11,24;23,21
B;08/04/2022 04:05;22,35;68,59
E;08/04/2022 04:07;27,61;39,86
B;08/04/2022 04:09;32,1;46,45
A;08/04/2022 04:11;16,83;95,37
D;08/04/2022 04:12;29,45;50,3
E;08/04/2022 04:22;30,06;33,42
E;08/04/2022 04:36;13,3;52,52
D;08/04/2022 04:40;33,35;18,7
C;08/04/2022 04:45;21,75;53,58
E;08/04/2022 04:45;23,53;67,2
A;08/04/2022 04:55;19,83;40,35
E;08/04/2022 05:08;20,17;5,49
E;08/04/2022 05:13;33,08;6,86
C;08/04/2022 05:15;28,21;50,49
C;08/04/2022 05:20;10,87;51,65
A;08/04/2022 05:26;18,38;37,02
E;08/04/2022 05:32;12,61;83,42
A;08/04/2022 05:33;27,72;15,39
A;08/04/2022 05:44;28,59;19,19
E;08/04/2022 05:54;12,17;7,44
D;08/04/2022 06:03;25,83;91,35
E;08/04/2022 06:06;22,21;54,04
B;08/04/2022 06:12;31,11;33,35
B;08/04/2022 06:13;11,93;16
D;08/04/2022 06:14;21,93;7,81
A;08/04/2022 06:20;17,94;88,54
B;08/04/2022 06:25;34,05;77,01
A;08/04/2022 06:25;24,62;78,19
A;08/04/2022 06:26;18,89;7,77
D;08/04/2022 06:29;32,53;84,05
B;08/04/2022 06:30;11,42;21
E;08/04/2022 06:31;13,67;84
D;08/04/2022 06:32;11,68;88,13
C;08/04/2022 06:35;15,44;75,92
A;08/04/2022 06:39;21,78;0,84
C;08/04/2022 06:42;27,05;12,92
C;08/04/2022 06:48;20,77;29
D;08/04/2022 06:48;30,27;58,43
B;08/04/2022 07:03;35,59;7,24
A;08/04/2022 07:12;18,34;97,46
B;08/04/2022 07:14;32,34;97,5
B;08/04/2022 07:39;35,96;26,26
D;08/04/2022 07:53;21,14;21,3
A;08/04/2022 08:10;22,03;15,64
B;08/04/2022 08:11;20,43;0,02
D;08/04/2022 08:15;15,75;50,89
B;08/04/2022 08:17;33,53;28,57
E;08/04/2022 08:18;20,17;25,83
D;08/04/2022 08:24;30,09;85,38
B;08/04/2022 08:24;13,35;54,58
D;08/04/2022 08:25;28,77;56,72
A;08/04/2022 08:35;29,53;9,45
D;08/04/2022 08:39;18,5;90,82
E;08/04/2022 08:40;31,34;43,99
E;08/04/2022 08:46;34,05;46,78
D;08/04/2022 08:50;35,32;94,88
C;08/04/2022 08:55;27,32;98,95
A;08/04/2022 09:04;23,48;72,2
B;08/04/2022 09:06;33,16;68,98
D;08/04/2022 09:07;19,98;55,67
B;08/04/2022 09:16;21,49;76,97
D;08/04/2022 09:29;23,07;9,83
A;08/04/2022 09:32;24,38;26,77
B;08/04/2022 09:36;11,02;56,36
C;08/04/2022 09:38;27,39;22,16
D;08/04/2022 09:41;30,36;58,67
D;08/04/2022 09:45;19,07;46,22
D;08/04/2022 09:46;20,54;79,49
B;08/04/2022 09:57;27,5;16,77
C;08/04/2022 09:57;25,65;8,89
A;08/04/2022 10:01;17,98;94,88
E;08/04/2022 10:02;31,67;81,23
C;08/04/2022 10:08;31,68;81,07
A;08/04/2022 10:13;24,46;77,06
D;08/04/2022 10:17;27,48;18,5
B;08/04/2022 10:22;22,15;91,38
D;08/04/2022 10:23;22,24;7,35
A;08/04/2022 10:25;13,06;74,79
B;08/04/2022 10:27;16,31;66,61
C;08/04/2022 10:27;22,23;91,4
B;08/04/2022 10:31;33,33;66,15
D;08/04/2022 10:38;20,83;60,96
E;08/04/2022 10:44;31,93;60,83
C;08/04/2022 10:44;32,85;30,31
B;08/04/2022 10:50;25,74;15,35
B;08/04/2022 10:59;28,61;53,7
E;08/04/2022 11:06;29,39;82,06
D;08/04/2022 11:07;16,8;40,32
D;08/04/2022 11:08;30,51;66,59
A;08/04/2022 11:16;10,8;84,02
C;08/04/2022 11:16;28,28;69,25
E;08/04/2022 11:36;26,94;6,21
A;08/04/2022 11:51;17,24;68,85
C;08/04/2022 11:54;27,02;41,12
C;08/04/2022 11:58;25,15;35,87
A;08/04/2022 12:14;13,18;35,18
C;08/04/2022 12:22;11,76;62,38
D;08/04/2022 12:25;22,53;7,67
A;08/04/2022 12:27;13,18;55,55
B;08/04/2022 12:29;23,8;15,82
C;08/04/2022 12:40;32,51;40,71
B;08/04/2022 12:42;36,6;1,67
D;08/04/2022 12:44;15,02;52,28
B;08/04/2022 12:58;12,1;43,79
E;08/04/2022 13:00;23,27;42,54
D;08/04/2022 13:06;23,49;76,89
A;08/04/2022 13:19;23,72;5,57
D;08/04/2022 13:20;34,12;30,98
C;08/04/2022 13:24;24,55;82,28
A;08/04/2022 13:42;14,87;49,8
D;08/04/2022 13:43;13,27;87,98
D;08/04/2022 13:44;30,52;8,44
B;08/04/2022 13:46;13,83;27,28
B;08/04/2022 13:55;18,09;25,63
C;08/04/2022 13:56;32,17;58,63
E;08/04/2022 13:57;30,12;77,84
A;08/04/2022 14:11;33,04;30,82
A;08/04/2022 14:12;19,66;96,03
D;08/04/2022 14:21;26,67;98,39
D;08/04/2022 14:25;11,47;19,01
B;08/04/2022 14:25;21,32;4,27
E;08/04/2022 14:27;27,26;11,11
D;08/04/2022 14:28;16,71;34,55
B;08/04/2022 14:35;36,72;19,35
D;08/04/2022 14:38;22,41;93,81
A;08/04/2022 14:51;16,27;49,14
E;08/04/2022 14:52;14,14;80,74
E;08/04/2022 14:53;21,49;53,62
B;08/04/2022 14:56;32,86;18,67
D;08/04/2022 15:01;28,12;65,2
B;08/04/2022 15:03;35,82;85,91
B;08/04/2022 15:12;36,51;89,83
E;08/04/2022 15:26;31,85;1,34
A;08/04/2022 15:29;24,54;19,95
A;08/04/2022 15:38;11,08;4,75
B;08/04/2022 15:43;34,19;60,09
D;08/04/2022 15:57;14,67;76,86
A;08/04/2022 16:06;21,76;25,07
D;08/04/2022 16:09;29,9;0,07
C;08/04/2022 16:09;34,77;16,8
E;08/04/2022 16:14;14,65;86,31
A;08/04/2022 16:19;14,77;11,34
D;08/04/2022 16:19;10,57;45,28
B;08/04/2022 16:19;33,34;5,17
A;08/04/2022 16:42;11,72;59,79
B;08/04/2022 16:43;21,04;11,45
C;08/04/2022 16:50;34,53;56,02
D;08/04/2022 16:54;24,02;68,68
E;08/04/2022 16:56;19,75;56,32
C;08/04/2022 17:00;18,19;52,89
A;08/04/2022 17:01;35,23;47,28
E;08/04/2022 17:03;15,82;61,75
D;08/04/2022 17:07;26,8;62,685
C;08/04/2022 17:17;25,61;74,21
E;08/04/2022 17:22;23,55;5,41
D;08/04/2022 17:34;17,61;96,5
A;08/04/2022 17:37;23,16;60,18
A;08/04/2022 17:45;29,73;18,35
E;08/04/2022 17:58;25,64;57,81
C;08/04/2022 18:11;25,74;57,92
D;08/04/2022 18:18;24,3;91,34
C;08/04/2022 18:18;36,86;36,85
B;08/04/2022 18:27;19,59;83,59
B;08/04/2022 18:35;36,68;73,15
B;08/04/2022 18:56;11,57;32,88
D;08/04/2022 19:01;18,93;61,16
D;08/04/2022 19:02;18,77;47,95
B;08/04/2022 19:05;12,9;45,76
C;08/04/2022 19:14;17,25;70,74
D;08/04/2022 19:15;30,59;91,64
A;08/04/2022 19:16;10,71;64,53
D;08/04/2022 19:17;33,46;94,48
A;08/04/2022 19:26;30,28;64,87
D;08/04/2022 19:27;30,1;78,69
C;08/04/2022 19:27;15,69;35,64
E;08/04/2022 19:35;23,66;2,74
A;08/04/2022 19:35;17,09;47,04
B;08/04/2022 19:35;12,55;33,46
D;08/04/2022 19:40;30,71;37,74
B;08/04/2022 19:41;24,23;22,49
C;08/04/2022 19:42;23,67;13,17
D;08/04/2022 19:46;30,15;72,01
B;08/04/2022 19:56;19,95;44,14
D;08/04/2022 20:11;13,03;24,82
B;08/04/2022 20:18;20,66;82,43
B;08/04/2022 20:22;21,65;67,82
E;08/04/2022 20:25;33,94;67,72
B;08/04/2022 20:28;26,9;92,83
D;08/04/2022 20:42;18,99;11,9
C;08/04/2022 20:51;22,62;57,41
D;08/04/2022 20:55;28,31;61,01
C;08/04/2022 21:11;25,4;53,67
A;08/04/2022 21:14;22,25;82,18
E;08/04/2022 21:18;33,5;98,99
E;08/04/2022 21:20;30,49;17,93
E;08/04/2022 21:21;36,94;13,07
D;08/04/2022 21:24;19,54;6,31
E;08/04/2022 21:25;25,85;55,81
D;08/04/2022 21:37;14,35;82,57
C;08/04/2022 21:38;23,61;2,91
E;08/04/2022 21:54;18,87;74,17
D;08/04/2022 21:56;18,17;39,58
C;08/04/2022 21:59;24,17;89,24
B;08/04/2022 22:00;35,26;74,49
D;08/04/2022 22:09;33,58;45,64
D;08/04/2022 22:23;30,01;79,64
D;08/04/2022 22:29;15,41;53,91
B;08/04/2022 22:33;31,34;77,11
B;08/04/2022 22:43;33,11;6,25
D;08/04/2022 22:48;35,55;56,29
C;08/04/2022 22:52;30,53;92,12
B;08/04/2022 23:03;10,96;84,82
D;08/04/2022 23:05;20,41;21,84
E;08/04/2022 23:08;10,54;86,88
A;08/04/2022 23:10;27,57;30,6
D;08/04/2022 23:25;30,79;25,37
B;08/04/2022 23:29;33,84;11,96
C;08/04/2022 23:32;19,95;16,43
A;08/04/2022 23:39;36,92;16,43
D;08/04/2022 23:41;19,39;19,03
B;09/04/2022 00:00;26,97;92,88
A;09/04/2022 00:11;35,41;68,83
D;09/04/2022 00:16;26,97;80,66
A;09/04/2022 00:16;19,32;93,91
E;09/04/2022 00:17;32,02;78,8
C;09/04/2022 00:18;26,67;64,78
E;09/04/2022 00:23;19,84;17,46
C;09/04/2022 00:30;14,68;37,62
C;09/04/2022 00:31;35,35;5,19
B;09/04/2022 00:31;17,35;64,6
C;09/04/2022 00:42;13,35;19,93
A;09/04/2022 00:42;24,4;89,89
B;09/04/2022 00:44;18,04;3,75
B;09/04/2022 00:49;19,49;31,3
E;09/04/2022 00:49;13,67;7,53
D;09/04/2022 00:56;23,51;77,85
E;09/04/2022 01:01;36,49;86,84
A;09/04/2022 01:08;19,62;90,27
E;09/04/2022 01:09;29,47;48,26
E;09/04/2022 01:10;33,02;31,37
E;09/04/2022 01:14;35,41;9,64
C;09/04/2022 01:20;35,5;71,37
A;09/04/2022 01:20;29,12;75,46
D;09/04/2022 01:26;27,86;3,24
E;09/04/2022 01:38;27,33;31,52
B;09/04/2022 01:41;31,22;28,15
A;09/04/2022 02:03;24,05;93,5
D;09/04/2022 02:12;28,43;48,02
B;09/04/2022 02:14;16,35;77,33
C;09/04/2022 02:23;22,68;42,4
C;09/04/2022 02:25;20,16;12,57
E;09/04/2022 02:41;35,36;21,23
A;09/04/2022 02:43;29,825;33,51
C;09/04/2022 02:46;21,81;82,88
A;09/04/2022 02:50;21,94;82,01
E;09/04/2022 02:52;29,81;22,43
D;09/04/2022 02:53;30,17;2,37
D;09/04/2022 03:00;35,3;97,98
D;09/04/2022 03:02;15,1;11,02
E;09/04/2022 03:15;28,32;81,86
A;09/04/2022 03:19;23,02;76,79
A;09/04/2022 03:23;19,77;52,465
C;09/04/2022 03:27;24,32;4,3
E;09/04/2022 03:34;22,57;83,01
C;09/04/2022 03:48;36,44;9,49
C;09/04/2022 03:58;14,36;68,23
D;09/04/2022 04:04;23,67;33,82
C;09/04/2022 04:06;30,35;29,72
D;09/04/2022 04:10;36,97;75,74
D;09/04/2022 04:12;25,92;16,97
B;09/04/2022 04:14;26,58;37,75
B;09/04/2022 04:17;10,66;14,58
D;09/04/2022 04:22;15,59;12,65
A;09/04/2022 04:25;23,11;36,46
A;09/04/2022 04:26;25,17;48,81
D;09/04/2022 04:31;25,38;45,4
B;09/04/2022 04:44;15,08;22,21
A;09/04/2022 05:02;31,75;58,28
A;09/04/2022 05:11;28,02;85,39
B;09/04/2022 05:17;10,23;27,01
A;09/04/2022 05:18;10,72;50,54
D;09/04/2022 05:29;26,59;18,74
A;09/04/2022 05:35;17,76;8,89
B;09/04/2022 05:36;19,86;26,92
D;09/04/2022 05:39;12,46;51,44
C;09/04/2022 05:44;12,95;24,35
E;09/04/2022 05:48;25,81;64,97
A;09/04/2022 05:56;33,72;87,77
B;09/04/2022 05:58;10,58;8,67
C;09/04/2022 06:10;26,58;42,41
A;09/04/2022 06:13;25,57;99,74
E;09/04/2022 06:15;12,65;53,01
C;09/04/2022 06:18;32,45;71,95
E;09/04/2022 06:19;24,21;91,26
D;09/04/2022 06:24;12,59;56,89
E;09/04/2022 06:29;27,08;12,18
A;09/04/2022 06:36;36,96;36,14
B;09/04/2022 06:41;28,21;68,15
C;09/04/2022 06:52;12,36;8,55
D;09/04/2022 06:57;35,29;28,7
E;09/04/2022 07:04;15,29;65,16
D;09/04/2022 07:12;22,21;27,5
B;09/04/2022 07:13;18,96;11,42
C;09/04/2022 07:18;30,95;32,58
B;09/04/2022 07:22;32,03;27,36
B;09/04/2022 07:42;31,94;94,71
C;09/04/2022 07:47;16,26;4,87
A;09/04/2022 07:48;19,7;72,64
D;09/04/2022 07:59;29,97;44,36
D;09/04/2022 08:00;13,76;57,87
B;09/04/2022 08:04;22,45;85,96
A;09/04/2022 08:08;31,67;69,11
A;09/04/2022 08:11;31,28;65,91
A;09/04/2022 08:23;35,21;71,61
B;09/04/2022 08:28;29,8;13,43
A;09/04/2022 08:45;26,8;69,36
E;09/04/2022 08:48;35,83;65,24
E;09/04/2022 08:56;27,61;70,33
C;09/04/2022 09:02;32,77;53,44
C;09/04/2022 09:09;13,72;25,65
C;09/04/2022 09:18;17,75;51,47
C;09/04/2022 09:44;28,92;73,04
E;09/04/2022 09:54;18,88;6,6
C;09/04/2022 10:03;22,44;90,65
A;09/04/2022 10:05;19,37;15,02
A;09/04/2022 10:09;31,85;76,33
C;09/04/2022 10:09;20,67;94,75
E;09/04/2022 10:10;28,11;82,82
C;09/04/2022 10:14;10,46;79,49
B;09/04/2022 10:22;34,09;32,7
D;09/04/2022 10:28;32,59;53,41
D;09/04/2022 10:32;36;74,61
E;09/04/2022 10:43;36,14;75,78
E;09/04/2022 10:48;29,79;34,77
E;09/04/2022 10:59;10,44;44,17
B;09/04/2022 11:00;11,56;65,96
E;09/04/2022 11:02;24,55;96,03
A;09/04/2022 11:05;20,06;50,93
B;09/04/2022 11:13;22,25;12,59
C;09/04/2022 11:22;23,79;2,07
D;09/04/2022 11:28;37,31;70,73
D;09/04/2022 11:30;23,04;21,12
D;09/04/2022 11:31;14,59;11,67
C;09/04/2022 11:34;27,85;37,72
E;09/04/2022 11:41;12,65;13,37
D;09/04/2022 11:49;29,51;99,85
B;09/04/2022 12:08;11,23;31,32
C;09/04/2022 12:10;26,07;43,3
D;09/04/2022 12:18;36,95;54,76
A;09/04/2022 12:18;33,4;44,46
D;09/04/2022 12:21;14,13;35,1
C;09/04/2022 12:24;35,63;90,68
A;09/04/2022 12:32;19,74;38,24
A;09/04/2022 12:34;33,54;68,28
E;09/04/2022 12:39;15,82;20,34
B;09/04/2022 12:44;36,57;10,08
E;09/04/2022 12:55;23,99;88,47
A;09/04/2022 12:57;15,23;14,82
D;09/04/2022 13:11;16,64;25,95
A;09/04/2022 13:11;34,33;65,31
B;09/04/2022 13:14;18,25;26,19
B;09/04/2022 13:16;23,28;86,095
E;09/04/2022 13:23;13,9;44,24
C;09/04/2022 13:36;26,19;13,37
C;09/04/2022 13:40;10,93;24,9
A;09/04/2022 13:45;33,66;67,13
E;09/04/2022 13:45;19,81;44,68
E;09/04/2022 13:47;18,35;88,45
C;09/04/2022 14:06;16,7;3,04
D;09/04/2022 14:09;26,61;37,19
C;09/04/2022 14:29;10,11;93,68
B;09/04/2022 14:30;20,95;86,23
C;09/04/2022 14:33;35,96;91,61
D;09/04/2022 14:41;36,24;39,61
E;09/04/2022 14:44;35,03;18,24
C;09/04/2022 14:46;13,66;9,74
A;09/04/2022 14:48;20,68;49,17
D;09/04/2022 14:55;37,22;63,73
A;09/04/2022 15:02;24,09;45,95
E;09/04/2022 15:03;20,05;99,98
B;09/04/2022 15:04;19,03;83,45
C;09/04/2022 15:10;30,25;75,67
E;09/04/2022 15:14;16,79;20,36
A;09/04/2022 15:15;16,04;62,5
D;09/04/2022 15:27;26,5;95,41
A;09/04/2022 15:31;20,85;78,29
C;09/04/2022 15:37;27,67;94,66
C;09/04/2022 15:40;36,22;78,53
B;09/04/2022 16:10;36,69;42,51
A;09/04/2022 16:10;27,92;38,83
B;09/04/2022 16:19;15,69;51,46
E;09/04/2022 16:32;19,03;2,74
D;09/04/2022 16:36;33,04;75,93
E;09/04/2022 16:46;30,74;74,64
D;09/04/2022 16:47;37,39;36,5
C;09/04/2022 16:52;19,59;24,44
B;09/04/2022 16:55;18,69;53,71
E;09/04/2022 16:56;30,71;5,13
A;09/04/2022 17:04;19,24;76,48
A;09/04/2022 17:21;32,51;65,27
D;09/04/2022 17:21;33,55;73,13
D;09/04/2022 17:28;28,26;58,28
A;09/04/2022 17:29;34,69;27,03
D;09/04/2022 17:36;27,42;62,46
C;09/04/2022 17:36;20,03;1,95
D;09/04/2022 17:54;21,84;65,65
C;09/04/2022 18:00;20,15;28,82
D;09/04/2022 18:04;13,45;79,58
D;09/04/2022 18:14;18,22;72,69
D;09/04/2022 18:17;19,24;27,45
B;09/04/2022 18:20;36,3;60,94
D;09/04/2022 18:38;13,79;19,54
B;09/04/2022 18:51;24,07;24,14
D;09/04/2022 18:55;33,53;41,46
D;09/04/2022 18:56;33,1;51,58
D;09/04/2022 19:03;22,06;4,87
B;09/04/2022 19:03;36,84;2,88
C;09/04/2022 19:05;35,75;77,49
C;09/04/2022 19:15;31,66;79,85
C;09/04/2022 19:20;32,61;88,8
D;09/04/2022 19:21;23,06;79,96
D;09/04/2022 19:26;20,79;2,05
B;09/04/2022 19:32;18,4;89,54
E;09/04/2022 19:37;24,28;7,41
C;09/04/2022 19:40;16,45;67,18
E;09/04/2022 19:42;21,46;44,77
C;09/04/2022 19:43;21,3;88,95
E;09/04/2022 19:44;19,79;36,77
E;09/04/2022 19:45;22,84;60,27
C;09/04/2022 20:00;19,96;81,55
C;09/04/2022 20:09;22,3;60,4
D;09/04/2022 20:12;21,67;17,24
D;09/04/2022 20:13;17,41;89,97
E;09/04/2022 20:19;28,575;52,115
A;09/04/2022 20:22;24,12;22,39
C;09/04/2022 20:28;30,86;25,58
E;09/04/2022 20:29;26,38;31,2
B;09/04/2022 20:35;26,89;81,67
B;09/04/2022 20:37;12,73;38,8
A;09/04/2022 20:50;16,58;24,81
D;09/04/2022 20:53;25,35;3,16
A;09/04/2022 20:58;35,01;79,23
A;09/04/2022 20:59;33,7;6,12
A;09/04/2022 21:00;27,17;73,42
E;09/04/2022 21:02;29,53;92,64
E;09/04/2022 21:18;20,67;18,15
C;09/04/2022 21:26;12,94;55,69
E;09/04/2022 21:31;32,92;28,29
A;09/04/2022 21:33;10,05;79,68
C;09/04/2022 21:35;12,72;32,79
E;09/04/2022 21:40;32,46;42,93
E;09/04/2022 21:42;32;51,37
A;09/04/2022 21:43;26,82;33,87
B;09/04/2022 21:45;16,18;84,45
A;09/04/2022 21:49;15,58;59,5
B;09/04/2022 22:10;21,45;46,56
E;09/04/2022 22:22;10,9;53,03
B;09/04/2022 22:27;11,4;62,44
B;09/04/2022 22:39;22,03;79,18
E;09/04/2022 22:49;11,21;95,3
D;09/04/2022 22:50;28,29;71,9
E;09/04/2022 22:54;29,22;46,25
B;09/04/2022 22:57;35,28;85,32
E;09/04/2022 23:07;15,99;42,37
A;09/04/2022 23:10;36,28;57,95
D;09/04/2022 23:18;21,17;32,84
E;09/04/2022 23:20;12,18;87,34
E;09/04/2022 23:22;35,78;61,49
D;09/04/2022 23:28;14,83;35,35
E;09/04/2022 23:29;12,55;22,5
C;09/04/2022 23:32;30,37;92,3
A;09/04/2022 23:36;26,47;35,39
E;09/04/2022 23:37;18,06;45,96
D;09/04/2022 23:39;35,06;9,93
B;09/04/2022 23:40;24,92;83,88
C;09/04/2022 23:43;34,12;61,56
E;09/04/2022 23:43;31,21;37,37
E;09/04/2022 23:51;14,92;67,42
A;09/04/2022 23:58;18,72;49,2
C;10/04/2022 00:01;29,99;93,87
E;10/04/2022 00:04;22,49;50,81
B;10/04/2022 00:18;10,29;35,97
A;10/04/2022 00:19;34,51;44,64
D;10/04/2022 00:22;34,6;41,18
E;10/04/2022 00:34;13,22;42,55
E;10/04/2022 00:36;35,17;77,1
A;10/04/2022 00:39;25,79;42,82
D;10/04/2022 00:40;32,17;72,12
A;10/04/2022 00:42;33,32;45,39
A;10/04/2022 00:45;32,99;7,04
A;10/04/2022 00:46;28,66;10,71
E;10/04/2022 00:51;12,11;52,01
B;10/04/2022 00:52;11,72;2,02
B;10/04/2022 00:54;12,47;56,3
B;10/04/2022 01:00;33,45;40,93
E;10/04/2022 01:10;27,64;55,25
D;10/04/2022 01:17;25,71;9,12
C;10/04/2022 01:26;11,42;96,02
C;10/04/2022 01:30;27,39;84,55
A;10/04/2022 01:33;35,44;72,96
E;10/04/2022 01:42;28,3;98,81
C;10/04/2022 02:02;27,99;4,24
E;10/04/2022 02:11;36,77;49,55
A;10/04/2022 02:12;25,83;48,58
C;10/04/2022 02:14;12,78;27,92
B;10/04/2022 02:20;23,76;20,43
E;10/04/2022 02:21;34,61;29,54
E;10/04/2022 02:28;13,91;9,64
A;10/04/2022 02:28;17,66;88,8
A;10/04/2022 02:31;11,31;97,71
E;10/04/2022 02:39;28,06;79,65
B;10/04/2022 02:39;12,21;75,3
E;10/04/2022 02:44;19,67;33,16
B;10/04/2022 02:48;25,35;75,2
D;10/04/2022 02:54;15,16;13,8
E;10/04/2022 02:59;32,32;5,09
A;10/04/2022 03:00;32,65;18
B;10/04/2022 03:12;28,55;62,06
A;10/04/2022 03:20;20,96;61,04
D;10/04/2022 03:23;29,04;63,45
D;10/04/2022 03:44;12,54;62,95
B;10/04/2022 03:46;17,95;71,52
A;10/04/2022 03:56;18,5;49,52
C;10/04/2022 04:18;17,24;78,35
A;10/04/2022 04:22;24,23;53,21
B;10/04/2022 04:27;24,21;57,82
D;10/04/2022 04:29;29,01;28,37
B;10/04/2022 04:38;33,7;34,01
B;10/04/2022 04:45;30,57;40,98
B;10/04/2022 04:53;19,29;59,39
E;10/04/2022 04:54;11,35;60,47
B;10/04/2022 04:54;14,38;0,69
D;10/04/2022 04:59;10,46;82,14
B;10/04/2022 05:00;36,32;29,1
B;10/04/2022 05:05;28,73;66,29
D;10/04/2022 05:06;30,34;3,54
C;10/04/2022 05:11;17,97;68,9
B;10/04/2022 05:19;25,23;67,45
B;10/04/2022 05:32;26,48;44,54
A;10/04/2022 05:35;27,48;58,87
C;10/04/2022 05:39;36,09;31,85
D;10/04/2022 05:42;24,85;16,91
A;10/04/2022 06:04;16,77;5,31
A;10/04/2022 06:14;30,785;51,57
E;10/04/2022 06:16;35,41;34,39
C;10/04/2022 06:24;30,1;98,9
B;10/04/2022 06:35;30,17;7,01
A;10/04/2022 06:55;28,03;65
B;10/04/2022 06:58;24,56;56,59
C;10/04/2022 07:09;13,02;80,51
E;10/04/2022 07:10;23,13;56,84
E;10/04/2022 07:18;21,78;68,41
B;10/04/2022 07:24;24,49;44,66
E;10/04/2022 07:25;35,23;24,12
A;10/04/2022 07:29;27,5;10,22
B;10/04/2022 07:34;13,38;76,02
C;10/04/2022 07:43;33,32;55,41
B;10/04/2022 07:45;25,48;77,59
B;10/04/2022 07:50;29,53;24,46
C;10/04/2022 07:57;18,45;39,08
D;10/04/2022 08:02;30,415;32,66
D;10/04/2022 08:05;33,27;95,12
C;10/04/2022 08:14;36,45;23,44
E;10/04/2022 08:24;18,01;5,19
D;10/04/2022 08:27;12,12;54,34
E;10/04/2022 08:40;22,49;14,3
B;10/04/2022 08:40;24,89;63,24
A;10/04/2022 08:43;20,58;74,98
B;10/04/2022 08:48;23,16;28,89
D;10/04/2022 09:28;36,7;69,9
B;10/04/2022 09:31;16,4;23,41
