fullRoomLocation;dateTime;avg_temp;avg_hum
A.A.S.D;2020-11-12T04:19:00.000+01:00;27.81;74.72
A.A.S.D;2020-11-14T22:09:00.000+01:00;29.71;71.49
A.A.S.D;2020-11-27T16:04:00.000+01:00;15.54;11.62
A.A.S.D;2020-11-30T12:54:00.000+01:00;15.47;8.94
A.A.S.D;2020-12-11T08:04:00.000+01:00;33.76;28.4
A.A.S.D;2020-12-12T16:24:00.000+01:00;28.48;21.77
A.A.S.D;2020-12-18T04:31:00.000+01:00;26.92;33.04
A.A.S.D;2021-01-12T03:40:00.000+01:00;13.65;9.35
A.A.S.D;2021-01-22T23:13:00.000+01:00;22.23;5.37
A.A.S.D;2021-01-23T12:39:00.000+01:00;27.26;30.18
A.A.S.D;2021-01-24T17:36:00.000+01:00;23.83;44.87
A.A.S.D;2021-02-04T13:38:00.000+01:00;37.16;71.55
A.A.S.D;2021-02-11T11:57:00.000+01:00;28.05;49.9
A.A.S.D;2021-02-22T05:23:00.000+01:00;14.16;34.35
A.A.S.D;2021-03-03T20:43:00.000+01:00;18.06;40.41
A.A.S.D;2021-03-04T09:08:00.000+01:00;22.51;70.12
A.A.S.D;2021-03-05T07:58:00.000+01:00;20.96;47.69
A.A.S.D;2021-03-22T19:55:00.000+01:00;18.17;75.13
A.A.S.D;2021-03-24T04:21:00.000+01:00;19.27;79.77
A.A.S.D;2021-03-31T05:38:00.000+02:00;19.09;15.59
A.A.S.D;2021-04-04T17:06:00.000+02:00;16.66;25.42
A.A.S.D;2021-04-05T04:47:00.000+02:00;19.29;24.04
A.A.S.D;2021-04-29T18:21:00.000+02:00;22.65;35.57
A.A.S.D;2021-05-18T02:19:00.000+02:00;34.59;43.69
A.A.S.D;2021-05-21T04:03:00.000+02:00;23.5;48.64
A.A.S.D;2021-05-30T10:49:00.000+02:00;29.07;18.36
A.A.S.D;2021-05-30T23:31:00.000+02:00;25.64;21.2
A.A.S.D;2021-06-02T03:13:00.000+02:00;26.21;36.78
A.A.S.D;2021-06-03T02:13:00.000+02:00;28.35;32.23
A.A.S.D;2021-06-21T07:38:00.000+02:00;22.08;48.62
A.A.S.D;2021-06-24T16:52:00.000+02:00;20.15;44.39
A.A.S.D;2021-06-26T08:29:00.000+02:00;23.25;50.24
A.A.S.D;2021-07-12T14:05:00.000+02:00;21.78;68.97
A.A.S.D;2021-07-29T07:04:00.000+02:00;36.73;61.9
A.A.S.D;2021-08-03T10:06:00.000+02:00;23.95;33.04
A.A.S.D;2021-08-07T17:05:00.000+02:00;15.67;31.17
A.A.S.D;2021-08-09T04:45:00.000+02:00;18.03;42.26
A.A.S.D;2021-08-10T13:09:00.000+02:00;17.65;52.25
A.A.S.D;2021-08-13T23:58:00.000+02:00;18.31;55.2
A.A.S.D;2021-08-18T18:49:00.000+02:00;23.04;34.44
A.A.S.D;2021-08-25T08:39:00.000+02:00;28.44;5.13
A.A.S.D;2021-08-26T22:27:00.000+02:00;30.34;18.53
A.A.S.D;2021-09-03T15:57:00.000+02:00;30.37;81.3
A.A.S.D;2021-09-04T04:32:00.000+02:00;26.12;44.59
A.A.S.D;2021-09-13T13:13:00.000+02:00;35.14;87.44
A.A.S.D;2021-09-16T11:44:00.000+02:00;36.2;69.31
A.A.S.D;2021-09-20T22:12:00.000+02:00;30.82;70.79
A.A.S.D;2021-09-24T19:15:00.000+02:00;17.69;69.97
A.A.S.D;2021-09-28T13:53:00.000+02:00;12.07;43.93
A.A.S.D;2021-10-11T04:25:00.000+02:00;17.49;12.73
A.A.S.D;2021-10-12T03:18:00.000+02:00;19.15;14.35
A.A.S.D;2021-10-26T02:06:00.000+02:00;14.48;85.55
A.A.S.D;2021-11-06T11:48:00.000+01:00;33.21;77.27
A.A.S.D;2021-11-06T22:25:00.000+01:00;23.09;54.92
A.A.S.D;2021-11-14T01:30:00.000+01:00;11.22;88.8
A.A.S.D;2021-11-22T12:57:00.000+01:00;23.48;17.99
A.A.S.D;2021-11-24T22:49:00.000+01:00;28.24;28.38
A.A.S.D;2021-11-27T15:21:00.000+01:00;27.01;22.64
A.A.S.D;2021-11-29T13:31:00.000+01:00;27.57;34.83
A.A.S.D;2021-12-05T01:30:00.000+01:00;25.93;35.97
A.A.S.D;2021-12-16T07:17:00.000+01:00;32.09;32.01
A.A.S.D;2021-12-19T21:18:00.000+01:00;29.9;61.01
A.A.S.D;2021-12-20T00:26:00.000+01:00;31.75;41.16
A.A.S.D;2021-12-20T06:41:00.000+01:00;28.99;50.92
A.A.S.D;2021-12-24T08:44:00.000+01:00;25.97;58.08
A.A.S.D;2022-01-05T14:31:00.000+01:00;14.16;54.27
A.A.S.D;2022-01-27T01:04:00.000+01:00;19.87;67.85
A.A.S.D;2022-01-31T14:10:00.000+01:00;28.47;61.56
A.A.S.D;2022-02-04T19:35:00.000+01:00;27.35;41.9
A.A.S.D;2022-02-04T22:34:00.000+01:00;22.74;56.18
A.A.S.D;2022-02-24T18:00:00.000+01:00;19.27;44.22
A.A.S.D;2022-03-04T02:27:00.000+01:00;17.67;91.33
A.A.S.D;2022-03-08T15:02:00.000+01:00;13.93;90.32
A.A.S.D;2022-03-09T12:57:00.000+01:00;16.62;60.47
A.A.S.D;2022-03-11T05:12:00.000+01:00;14.56;53.28
A.A.S.D;2022-03-11T05:44:00.000+01:00;19.01;62.91
A.A.S.D;2022-03-12T12:51:00.000+01:00;20.24;52.83
A.A.S.D;2022-03-16T04:36:00.000+01:00;24.35;51.8
A.A.S.D;2022-03-18T06:02:00.000+01:00;22.14;45.34
A.A.S.D;2022-03-21T10:37:00.000+01:00;26.05;50.15
A.A.S.D;2022-03-23T19:40:00.000+01:00;26.22;52.09
A.A.S.D;2022-04-05T04:46:00.000+02:00;30.32;34.42
A.A.S.D;2022-04-10T18:29:00.000+02:00;24.56;50.99
A.A.S.D;2022-04-12T07:06:00.000+02:00;14.76;77.69
A.A.S.D;2022-04-26T18:21:00.000+02:00;16.42;14.18
A.A.S.D;2022-05-15T09:20:00.000+02:00;36.74;3.6
A.A.S.D;2022-05-20T11:00:00.000+02:00;25.11;25.49
A.A.S.D;2022-05-20T12:30:00.000+02:00;20.11;33.98
A.A.S.D;2022-06-04T21:03:00.000+02:00;19.45;18.05
A.A.S.D;2022-06-12T09:41:00.000+02:00;30.32;19.83
A.A.S.D;2022-06-16T01:10:00.000+02:00;30.57;15.99
A.A.S.D;2022-06-18T23:46:00.000+02:00;31.58;32.5
A.A.S.D;2022-06-24T00:21:00.000+02:00;34.39;52.68
A.A.S.D;2022-06-26T20:16:00.000+02:00;35.01;27.38
A.A.S.D;2022-06-27T02:55:00.000+02:00;34.92;49.66
A.A.S.D;2022-06-28T06:21:00.000+02:00;33.64;59.55
A.A.S.D;2022-07-13T04:42:00.000+02:00;36.95;39.94
A.A.S.D;2022-07-17T08:16:00.000+02:00;29.68;41.26
A.A.S.D;2022-07-17T23:36:00.000+02:00;30.81;49.42
A.A.S.D;2022-07-19T05:35:00.000+02:00;29.3;47.12
A.A.S.D;2022-07-21T05:44:00.000+02:00;25.88;47.24
A.A.S.D;2022-08-01T13:51:00.000+02:00;25.97;53.95
A.A.S.D;2022-08-05T21:12:00.000+02:00;29.99;44.8
A.A.S.D;2022-08-07T06:27:00.000+02:00;30.64;42.89
A.A.S.D;2022-08-20T06:38:00.000+02:00;36.1;58.53
A.A.S.D;2022-08-23T07:00:00.000+02:00;35.7;32.59
A.A.S.E;2020-04-03T17:29:00.000+02:00;22.5;31.01
A.A.S.E;2020-04-04T14:08:00.000+02:00;17.32;41.89
A.A.S.E;2020-04-07T10:22:00.000+02:00;18.74;38.75
A.A.S.E;2020-04-09T23:37:00.000+02:00;16.69;30.23
A.A.S.E;2020-04-20T02:51:00.000+02:00;32.59;55.47
A.A.S.E;2020-04-27T05:14:00.000+02:00;25.57;0.42
A.A.S.E;2020-05-01T18:20:00.000+02:00;18.83;42.93
A.A.S.E;2020-05-15T09:46:00.000+02:00;12.39;52.68
A.A.S.E;2020-05-16T12:42:00.000+02:00;18.39;72.71
A.A.S.E;2020-05-18T21:59:00.000+02:00;22.97;66.17
A.A.S.E;2020-05-27T05:22:00.000+02:00;16.79;95.18
A.A.S.E;2020-06-07T01:38:00.000+02:00;32.61;11.73
A.A.S.E;2020-06-07T02:24:00.000+02:00;25.23;37.96
A.A.S.E;2020-06-07T17:14:00.000+02:00;28.81;30.76
A.A.S.E;2020-06-13T14:18:00.000+02:00;27.68;41.72
A.A.S.E;2020-06-23T08:04:00.000+02:00;34.65;58.0
A.A.S.E;2020-06-28T13:47:00.000+02:00;32.99;64.15
A.A.S.E;2020-06-29T02:15:00.000+02:00;33.21;47.6
A.A.S.E;2020-06-29T03:34:00.000+02:00;28.76;53.37
A.A.S.E;2020-07-07T09:42:00.000+02:00;13.56;49.92
A.A.S.E;2020-07-07T15:19:00.000+02:00;24.62;44.26
A.A.S.E;2020-07-17T19:49:00.000+02:00;28.97;78.15
A.A.S.E;2020-07-18T15:37:00.000+02:00;30.44;79.81
A.A.S.E;2020-07-28T14:19:00.000+02:00;14.76;64.48
A.A.S.E;2020-07-28T17:07:00.000+02:00;18.39;69.06
A.A.S.E;2020-07-28T20:34:00.000+02:00;23.44;57.63
A.A.S.E;2020-07-29T23:48:00.000+02:00;23.08;60.78
A.A.S.E;2020-08-04T23:40:00.000+02:00;28.23;80.71
A.A.S.E;2020-08-06T03:21:00.000+02:00;33.25;52.4
A.A.S.E;2020-08-08T23:30:00.000+02:00;30.68;60.11
A.A.S.E;2020-08-13T20:57:00.000+02:00;29.62;79.81
A.A.S.E;2020-08-19T18:45:00.000+02:00;23.91;74.78
A.A.S.E;2020-08-27T01:31:00.000+02:00;24.08;28.42
A.A.S.E;2020-08-28T04:58:00.000+02:00;29.86;23.86
A.A.S.E;2020-08-29T19:19:00.000+02:00;32.19;45.99
A.A.S.E;2020-08-31T00:45:00.000+02:00;30.5;49.27
A.A.S.E;2020-09-01T22:11:00.000+02:00;30.43;55.53
A.A.S.E;2020-09-02T23:42:00.000+02:00;28.56;52.04
A.A.S.E;2020-09-08T23:46:00.000+02:00;16.98;33.23
A.A.S.E;2020-09-10T17:27:00.000+02:00;24.12;23.67
A.A.S.E;2020-09-18T09:48:00.000+02:00;28.66;46.24
A.A.S.E;2020-09-22T02:02:00.000+02:00;21.23;25.21
A.A.S.E;2020-10-09T20:08:00.000+02:00;13.6;32.12
A.A.S.E;2020-10-10T07:55:00.000+02:00;18.16;54.0
A.A.S.E;2020-10-10T08:25:00.000+02:00;17.32;61.65
A.A.S.E;2020-10-15T05:22:00.000+02:00;15.85;69.11
A.A.S.E;2020-10-15T17:28:00.000+02:00;17.77;61.51
A.A.S.E;2020-10-19T09:57:00.000+02:00;18.22;59.15
A.A.S.E;2020-10-29T03:22:00.000+01:00;26.69;52.61
A.A.S.E;2020-10-30T00:29:00.000+01:00;29.44;63.65
A.A.S.E;2020-11-08T03:00:00.000+01:00;18.98;32.03
A.A.S.E;2020-11-14T23:47:00.000+01:00;22.31;59.54
A.A.S.E;2020-11-16T08:55:00.000+01:00;26.91;81.13
A.A.S.E;2020-11-25T07:20:00.000+01:00;35.51;27.79
A.A.S.E;2020-12-02T09:35:00.000+01:00;20.03;84.53
A.A.S.E;2020-12-06T19:23:00.000+01:00;16.08;70.74
A.A.S.E;2020-12-15T13:44:00.000+01:00;30.41;78.82
A.A.S.E;2020-12-23T18:06:00.000+01:00;31.26;58.27
A.A.S.E;2020-12-26T17:01:00.000+01:00;30.85;42.43
A.A.S.E;2020-12-27T23:15:00.000+01:00;25.81;54.34
A.A.S.E;2020-12-31T10:56:00.000+01:00;26.24;65.41
A.A.S.E;2021-01-01T20:50:00.000+01:00;26.65;71.27
A.A.S.E;2021-01-07T03:49:00.000+01:00;25.61;69.58
A.A.S.E;2021-01-09T18:33:00.000+01:00;23.67;45.02
A.A.S.E;2021-01-10T22:20:00.000+01:00;27.76;43.26
A.A.S.E;2021-01-11T07:17:00.000+01:00;27.58;48.57
A.A.S.E;2021-01-27T23:46:00.000+01:00;11.83;24.87
A.A.S.E;2021-01-30T00:56:00.000+01:00;12.22;50.03
A.A.S.E;2021-02-07T09:31:00.000+01:00;30.21;26.74
A.A.S.E;2021-02-15T04:10:00.000+01:00;17.88;75.11
A.A.S.E;2021-02-17T18:35:00.000+01:00;16.47;70.57
A.A.S.E;2021-02-20T07:18:00.000+01:00;20.46;65.93
A.A.S.E;2021-03-05T10:02:00.000+01:00;26.4;63.05
A.A.S.E;2021-03-15T11:02:00.000+01:00;13.83;94.76
A.A.S.E;2021-03-27T05:08:00.000+01:00;35.89;8.82
A.A.S.E;2021-04-01T19:10:00.000+02:00;24.18;44.36
A.A.S.E;2021-04-04T09:28:00.000+02:00;24.77;89.69
A.A.S.E;2021-04-07T02:05:00.000+02:00;25.61;68.41
A.A.S.E;2021-04-08T00:12:00.000+02:00;25.28;57.87
A.A.S.E;2021-04-20T04:50:00.000+02:00;15.37;67.31
A.A.S.E;2021-04-25T02:14:00.000+02:00;15.61;44.48
A.A.S.E;2021-04-27T14:30:00.000+02:00;18.44;49.45
A.A.S.E;2021-04-29T12:41:00.000+02:00;17.13;43.25
A.A.S.E;2021-05-08T11:32:00.000+02:00;21.89;66.64
A.A.S.E;2021-05-14T00:32:00.000+02:00;28.25;63.71
A.A.S.E;2021-05-24T10:19:00.000+02:00;29.82;68.93
A.A.S.E;2021-05-25T06:36:00.000+02:00;32.91;65.27
A.A.S.E;2021-05-25T10:07:00.000+02:00;29.94;45.36
A.A.S.E;2021-06-10T13:25:00.000+02:00;34.85;0.63
A.A.S.E;2021-06-18T00:37:00.000+02:00;35.07;0.37
A.A.S.E;2021-06-20T22:28:00.000+02:00;33.0;48.43
A.A.S.E;2021-06-22T16:50:00.000+02:00;25.38;63.15
A.A.S.E;2021-06-25T22:40:00.000+02:00;18.44;84.18
A.A.S.E;2021-07-02T13:04:00.000+02:00;12.18;80.01
A.A.S.E;2021-07-06T05:15:00.000+02:00;10.84;75.36
A.A.S.E;2021-07-15T15:06:00.000+02:00;14.98;34.37
A.A.S.E;2021-07-20T19:34:00.000+02:00;16.44;46.87
A.A.S.E;2021-07-24T22:06:00.000+02:00;15.8;78.93
A.A.S.E;2021-08-04T03:06:00.000+02:00;11.55;20.88
A.A.S.E;2021-08-06T03:27:00.000+02:00;18.93;23.34
A.A.S.E;2021-08-13T16:54:00.000+02:00;27.12;11.44
A.A.S.E;2021-08-15T05:01:00.000+02:00;20.54;22.14
A.A.S.E;2021-08-18T15:16:00.000+02:00;22.27;45.2
A.A.S.E;2021-08-22T00:52:00.000+02:00;21.37;51.15
A.A.S.E;2021-08-23T22:27:00.000+02:00;22.97;65.65
A.A.S.E;2021-08-25T07:40:00.000+02:00;26.49;56.29
A.A.S.E;2021-08-26T00:12:00.000+02:00;28.19;48.09
A.A.S.E;2021-08-26T06:03:00.000+02:00;26.43;47.37
A.A.S.E;2021-09-06T17:47:00.000+02:00;18.85;54.85
A.A.S.E;2021-09-14T17:40:00.000+02:00;11.9;35.64
A.A.S.E;2021-09-21T04:22:00.000+02:00;24.54;44.99
A.A.S.E;2021-09-23T05:41:00.000+02:00;30.84;42.46
A.A.S.E;2021-09-23T23:25:00.000+02:00;31.5;35.69
A.A.S.E;2021-10-01T01:33:00.000+02:00;19.22;86.84
A.A.S.E;2021-10-07T02:12:00.000+02:00;24.76;87.21
A.A.S.E;2021-10-13T05:14:00.000+02:00;31.52;51.01
A.A.S.E;2021-10-15T03:40:00.000+02:00;28.6;25.61
A.A.S.E;2021-10-24T17:48:00.000+02:00;27.95;38.29
A.A.S.E;2021-10-27T00:41:00.000+02:00;20.13;50.98
A.A.S.E;2021-10-27T21:36:00.000+02:00;21.71;54.61
A.A.S.E;2021-10-31T16:21:00.000+01:00;19.22;43.49
A.A.S.E;2021-11-09T09:18:00.000+01:00;29.28;64.48
A.A.S.E;2021-11-14T00:02:00.000+01:00;28.21;43.49
A.A.S.E;2021-12-03T12:55:00.000+01:00;17.29;48.47
A.A.S.E;2021-12-10T00:39:00.000+01:00;20.59;59.01
A.A.S.E;2021-12-10T22:50:00.000+01:00;24.99;36.58
A.A.S.E;2021-12-12T16:44:00.000+01:00;27.3;48.73
A.A.S.E;2021-12-18T05:49:00.000+01:00;24.74;36.91
A.A.S.E;2021-12-19T15:26:00.000+01:00;21.05;37.01
A.A.S.E;2022-01-01T20:37:00.000+01:00;36.79;33.33
A.A.S.E;2022-01-02T02:32:00.000+01:00;33.55;49.46
A.A.S.E;2022-01-06T16:57:00.000+01:00;32.64;53.48
A.A.S.E;2022-01-09T17:25:00.000+01:00;28.34;66.1
A.A.S.E;2022-01-13T06:27:00.000+01:00;27.73;60.02
A.A.S.E;2022-01-20T05:07:00.000+01:00;19.95;63.63
A.A.S.E;2022-01-26T01:48:00.000+01:00;20.02;41.22
A.A.S.E;2022-01-29T10:03:00.000+01:00;28.57;43.37
A.A.S.E;2022-01-30T03:17:00.000+01:00;30.49;43.26
A.A.S.E;2022-01-31T08:26:00.000+01:00;27.41;56.64
A.A.S.E;2022-02-06T10:53:00.000+01:00;25.94;97.51
A.A.S.E;2022-03-10T00:14:00.000+01:00;15.71;79.89
A.A.S.E;2022-03-18T03:30:00.000+01:00;30.18;68.17
A.A.S.E;2022-03-22T12:45:00.000+01:00;28.13;43.56
A.A.S.E;2022-04-09T17:56:00.000+02:00;28.33;9.0
A.A.S.E;2022-04-14T16:22:00.000+02:00;29.42;50.47
A.A.S.E;2022-04-22T21:58:00.000+02:00;13.17;88.23
A.A.S.E;2022-04-29T22:04:00.000+02:00;18.15;17.96
A.A.S.E;2022-05-01T10:35:00.000+02:00;15.76;29.8
A.A.S.E;2022-05-01T10:45:00.000+02:00;22.41;51.35
A.A.S.E;2022-05-05T09:44:00.000+02:00;22.27;55.22
A.A.S.E;2022-05-23T02:30:00.000+02:00;29.87;24.38
A.A.S.E;2022-06-08T18:05:00.000+02:00;22.66;37.5
A.A.S.E;2022-06-09T20:05:00.000+02:00;27.2;33.44
A.A.S.E;2022-06-18T05:06:00.000+02:00;19.06;13.99
A.A.S.E;2022-06-21T15:10:00.000+02:00;20.65;13.01
A.A.S.E;2022-06-22T14:13:00.000+02:00;23.03;26.21
A.A.S.E;2022-06-27T02:59:00.000+02:00;24.16;50.68
A.A.S.E;2022-06-28T06:21:00.000+02:00;21.36;45.05
A.A.S.E;2022-06-28T14:37:00.000+02:00;19.73;55.49
A.A.S.E;2022-07-04T12:57:00.000+02:00;19.96;42.48
A.A.S.E;2022-07-07T09:42:00.000+02:00;29.52;31.74
A.A.S.E;2022-07-08T20:57:00.000+02:00;24.98;36.01
A.A.S.E;2022-07-15T21:01:00.000+02:00;14.67;66.76
A.A.S.E;2022-07-19T12:54:00.000+02:00;21.23;67.28
A.A.S.E;2022-07-20T20:41:00.000+02:00;25.86;61.8
A.A.S.E;2022-08-09T11:59:00.000+02:00;23.61;96.04
A.A.S.E;2022-08-10T13:41:00.000+02:00;17.87;67.84
A.A.S.E;2022-08-22T04:33:00.000+02:00;34.09;57.27
A.A.S.E;2022-08-25T15:28:00.000+02:00;27.56;74.24
A.B.0.A;2020-04-05T06:44:00.000+02:00;37.21;20.93
A.B.0.A;2020-04-05T16:59:00.000+02:00;32.46;25.15
A.B.0.A;2020-04-12T02:41:00.000+02:00;27.29;47.01
A.B.0.A;2020-04-12T05:45:00.000+02:00;24.49;58.81
A.B.0.A;2020-04-20T13:19:00.000+02:00;27.56;79.7
A.B.0.A;2020-04-26T02:05:00.000+02:00;31.12;61.47
A.B.0.A;2020-04-30T05:25:00.000+02:00;27.45;25.75
A.B.0.A;2020-04-30T16:40:00.000+02:00;22.17;27.96
A.B.0.A;2020-05-17T22:37:00.000+02:00;23.64;14.67
A.B.0.A;2020-05-19T20:48:00.000+02:00;24.06;13.64
A.B.0.A;2020-05-24T21:40:00.000+02:00;27.8;35.51
A.B.0.A;2020-05-29T05:20:00.000+02:00;27.99;60.47
A.B.0.A;2020-05-29T11:13:00.000+02:00;27.74;45.59
A.B.0.A;2020-06-09T04:05:00.000+02:00;27.14;44.14
A.B.0.A;2020-06-13T07:07:00.000+02:00;30.14;69.53
A.B.0.A;2020-06-16T11:06:00.000+02:00;28.3;50.1
A.B.0.A;2020-07-16T15:27:00.000+02:00;14.85;90.4
A.B.0.A;2020-07-19T07:36:00.000+02:00;21.51;61.18
A.B.0.A;2020-07-22T09:02:00.000+02:00;19.16;62.34
A.B.0.A;2020-07-22T20:18:00.000+02:00;21.28;66.32
A.B.0.A;2020-07-23T00:55:00.000+02:00;19.15;62.01
A.B.0.A;2020-07-26T04:12:00.000+02:00;18.38;59.7
A.B.0.A;2020-08-03T15:58:00.000+02:00;36.0;62.02
A.B.0.A;2020-08-05T06:50:00.000+02:00;29.03;46.68
A.B.0.A;2020-08-08T22:12:00.000+02:00;27.79;32.45
A.B.0.A;2020-08-14T08:20:00.000+02:00;28.04;23.82
A.B.0.A;2020-08-14T15:24:00.000+02:00;27.52;31.53
A.B.0.A;2020-08-21T10:10:00.000+02:00;30.52;38.97
A.B.0.A;2020-08-29T01:12:00.000+02:00;21.0;2.99
A.B.0.A;2020-09-04T08:43:00.000+02:00;27.17;22.1
A.B.0.A;2020-09-04T15:02:00.000+02:00;27.84;34.9
A.B.0.A;2020-09-06T12:23:00.000+02:00;30.29;64.46
A.B.0.A;2020-09-13T00:37:00.000+02:00;28.47;74.92
A.B.0.A;2020-09-26T13:00:00.000+02:00;10.75;41.25
A.B.0.A;2020-10-09T23:44:00.000+02:00;19.61;19.71
A.B.0.A;2020-10-14T06:08:00.000+02:00;28.26;17.32
A.B.0.A;2020-10-24T21:41:00.000+02:00;32.58;76.11
A.B.0.A;2020-10-28T00:33:00.000+01:00;26.12;72.28
A.B.0.A;2020-11-02T02:03:00.000+01:00;15.47;44.46
A.B.0.A;2020-11-02T10:18:00.000+01:00;18.91;29.74
A.B.0.A;2020-11-08T23:45:00.000+01:00;19.3;27.69
A.B.0.A;2020-11-16T21:15:00.000+01:00;36.4;84.09
A.B.0.A;2020-11-20T12:30:00.000+01:00;28.71;45.81
A.B.0.A;2020-11-25T01:28:00.000+01:00;18.32;53.55
A.B.0.A;2020-12-04T07:32:00.000+01:00;16.48;92.42
A.B.0.A;2020-12-05T08:13:00.000+01:00;21.7;67.56
A.B.0.A;2020-12-05T22:37:00.000+01:00;20.11;65.66
A.B.0.A;2020-12-07T15:58:00.000+01:00;19.47;51.0
A.B.0.A;2020-12-15T17:03:00.000+01:00;30.13;11.09
A.B.0.A;2020-12-21T22:25:00.000+01:00;23.89;40.52
A.B.0.A;2020-12-26T01:33:00.000+01:00;24.85;42.62
A.B.0.A;2020-12-30T03:01:00.000+01:00;34.16;28.88
A.B.0.A;2021-01-02T03:10:00.000+01:00;32.56;30.75
A.B.0.A;2021-01-03T16:55:00.000+01:00;31.21;48.88
A.B.0.A;2021-01-03T23:55:00.000+01:00;30.31;45.82
A.B.0.A;2021-01-16T04:02:00.000+01:00;23.73;78.53
A.B.0.A;2021-01-18T08:30:00.000+01:00;23.73;48.07
A.B.0.A;2021-01-20T22:33:00.000+01:00;23.63;53.84
A.B.0.A;2021-01-21T17:27:00.000+01:00;23.78;64.84
A.B.0.A;2021-02-01T06:13:00.000+01:00;26.74;35.54
A.B.0.A;2021-02-03T10:00:00.000+01:00;18.53;19.84
A.B.0.A;2021-02-05T06:30:00.000+01:00;23.51;20.82
A.B.0.A;2021-02-05T18:08:00.000+01:00;25.11;33.69
A.B.0.A;2021-02-07T11:59:00.000+01:00;22.51;32.99
A.B.0.A;2021-02-10T13:54:00.000+01:00;22.91;47.62
A.B.0.A;2021-02-19T12:10:00.000+01:00;23.29;13.28
A.B.0.A;2021-03-04T09:52:00.000+01:00;31.76;97.0
A.B.0.A;2021-03-17T05:01:00.000+01:00;13.01;9.0
A.B.0.A;2021-03-19T22:40:00.000+01:00;12.37;38.83
A.B.0.A;2021-03-22T09:41:00.000+01:00;17.67;30.82
A.B.0.A;2021-03-29T21:41:00.000+02:00;23.64;46.84
A.B.0.A;2021-04-05T21:21:00.000+02:00;27.47;63.63
A.B.0.A;2021-05-14T14:46:00.000+02:00;29.71;70.79
A.B.0.A;2021-05-20T04:30:00.000+02:00;23.47;38.87
A.B.0.A;2021-05-20T07:50:00.000+02:00;24.02;39.36
A.B.0.A;2021-05-25T18:14:00.000+02:00;19.49;17.15
A.B.0.A;2021-06-08T22:40:00.000+02:00;13.61;20.83
A.B.0.A;2021-06-09T08:10:00.000+02:00;18.1;49.76
A.B.0.A;2021-06-10T06:47:00.000+02:00;23.4;42.39
A.B.0.A;2021-06-24T19:34:00.000+02:00;30.54;61.39
A.B.0.A;2021-06-27T08:23:00.000+02:00;24.86;65.13
A.B.0.A;2021-07-02T10:48:00.000+02:00;18.39;38.09
A.B.0.A;2021-07-05T01:46:00.000+02:00;17.9;45.66
A.B.0.A;2021-07-06T05:34:00.000+02:00;17.17;48.51
A.B.0.A;2021-07-17T22:08:00.000+02:00;26.23;51.31
A.B.0.A;2021-07-18T08:42:00.000+02:00;29.97;46.74
A.B.0.A;2021-07-20T07:28:00.000+02:00;27.72;56.09
A.B.0.A;2021-07-23T20:29:00.000+02:00;26.62;55.48
A.B.0.A;2021-07-29T17:41:00.000+02:00;29.43;53.31
A.B.0.A;2021-08-04T23:52:00.000+02:00;30.84;55.32
A.B.0.A;2021-08-06T21:16:00.000+02:00;21.99;57.07
A.B.0.A;2021-08-22T15:43:00.000+02:00;17.45;36.99
A.B.0.A;2021-08-27T18:40:00.000+02:00;20.96;24.77
A.B.0.A;2021-09-04T01:54:00.000+02:00;27.87;99.3
A.B.0.A;2021-09-09T06:34:00.000+02:00;24.79;85.33
A.B.0.A;2021-09-10T00:55:00.000+02:00;26.02;80.35
A.B.0.A;2021-09-11T10:32:00.000+02:00;20.59;71.08
A.B.0.A;2021-09-18T23:37:00.000+02:00;20.24;21.25
A.B.0.A;2021-09-27T05:46:00.000+02:00;35.14;3.71
A.B.0.A;2021-10-07T06:19:00.000+02:00;33.63;80.55
A.B.0.A;2021-10-08T17:14:00.000+02:00;26.3;76.93
A.B.0.A;2021-10-09T11:53:00.000+02:00;21.39;55.77
A.B.0.A;2021-10-14T02:17:00.000+02:00;19.22;64.95
A.B.0.A;2021-10-25T00:20:00.000+02:00;21.84;54.49
A.B.0.A;2021-10-25T23:40:00.000+02:00;25.23;63.87
A.B.0.A;2021-11-01T09:50:00.000+01:00;25.95;82.78
A.B.0.A;2021-11-06T19:57:00.000+01:00;29.3;72.78
A.B.0.A;2021-11-28T01:46:00.000+01:00;32.02;43.12
A.B.0.A;2021-12-06T20:54:00.000+01:00;19.98;93.0
A.B.0.A;2021-12-10T10:25:00.000+01:00;24.0;84.49
A.B.0.A;2021-12-17T03:17:00.000+01:00;30.56;78.48
A.B.0.A;2021-12-20T05:53:00.000+01:00;32.8;58.79
A.B.0.A;2021-12-20T08:40:00.000+01:00;32.8;57.51
A.B.0.A;2022-01-17T00:44:00.000+01:00;22.08;47.75
A.B.0.A;2022-02-03T00:52:00.000+01:00;34.81;34.56
A.B.0.A;2022-02-04T11:51:00.000+01:00;24.9;21.75
A.B.0.A;2022-02-05T21:42:00.000+01:00;26.54;33.51
A.B.0.A;2022-02-20T03:08:00.000+01:00;31.01;12.67
A.B.0.A;2022-02-22T18:31:00.000+01:00;24.48;45.33
A.B.0.A;2022-02-28T20:53:00.000+01:00;24.51;74.9
A.B.0.A;2022-03-04T02:55:00.000+01:00;28.14;59.04
A.B.0.A;2022-03-06T17:32:00.000+01:00;30.46;51.2
A.B.0.A;2022-03-22T21:06:00.000+01:00;10.84;17.29
A.B.0.A;2022-03-24T02:02:00.000+01:00;22.5;37.85
