neighborhood;dateTime;avg_temp;avg_hum
B;2021-06-12T22:39:00.000+02:00;24.41;31.06
B;2021-06-13T14:59:00.000+02:00;25.1;39.16
B;2021-06-14T11:53:00.000+02:00;25.3;41.12
B;2021-06-27T09:46:00.000+02:00;23.85;84.74
B;2021-06-30T02:55:00.000+02:00;22.96;48.53
B;2021-07-04T23:15:00.000+02:00;23.47;49.38
B;2021-07-10T07:26:00.000+02:00;23.53;70.85
B;2021-07-10T23:11:00.000+02:00;23.71;63.59
B;2021-07-13T23:28:00.000+02:00;23.03;61.11
B;2021-07-16T04:21:00.000+02:00;22.83;55.72
B;2021-07-30T00:09:00.000+02:00;24.46;51.87
B;2021-07-31T05:17:00.000+02:00;23.94;50.78
B;2021-08-10T03:54:00.000+02:00;23.31;99.45
B;2021-08-14T19:31:00.000+02:00;24.45;54.6
B;2021-08-19T16:52:00.000+02:00;23.18;46.37
B;2021-08-24T08:11:00.000+02:00;22.41;43.81
B;2021-09-01T01:55:00.000+02:00;24.88;52.2
B;2021-09-03T20:08:00.000+02:00;24.52;30.43
B;2021-10-12T14:20:00.000+02:00;22.83;31.1
B;2021-10-18T17:26:00.000+02:00;24.28;49.8
B;2021-11-06T01:41:00.000+01:00;23.61;87.5
B;2021-11-08T21:58:00.000+01:00;23.17;93.26
B;2021-11-10T20:27:00.000+01:00;23.45;88.32
B;2021-11-11T20:09:00.000+01:00;23.37;75.94
B;2021-11-25T14:28:00.000+01:00;24.38;24.67
B;2021-11-26T01:11:00.000+01:00;23.92;35.88
B;2021-11-30T01:09:00.000+01:00;23.24;48.67
B;2021-12-26T01:05:00.000+01:00;23.59;48.86
B;2021-12-31T19:10:00.000+01:00;23.49;55.51
B;2022-01-02T23:48:00.000+01:00;23.55;67.75
B;2022-01-06T23:56:00.000+01:00;23.48;46.45
B;2022-01-16T04:05:00.000+01:00;23.09;75.74
B;2022-01-27T16:41:00.000+01:00;22.13;78.01
B;2022-01-30T01:28:00.000+01:00;23.28;41.47
B;2022-02-14T06:58:00.000+01:00;23.91;96.43
B;2022-02-15T00:54:00.000+01:00;24.09;65.91
B;2022-02-16T12:14:00.000+01:00;23.09;73.12
B;2022-02-16T17:49:00.000+01:00;23.47;55.71
B;2022-02-18T00:18:00.000+01:00;23.71;48.61
B;2022-02-21T07:57:00.000+01:00;24.1;41.95
B;2022-03-04T18:13:00.000+01:00;23.71;89.17
B;2022-03-06T00:25:00.000+01:00;23.46;70.0
B;2022-03-07T16:51:00.000+01:00;22.96;49.62
B;2022-03-15T23:23:00.000+01:00;23.62;62.02
B;2022-03-21T17:33:00.000+01:00;23.88;31.16
B;2022-03-26T03:20:00.000+01:00;24.41;26.91
B;2022-04-06T01:57:00.000+02:00;24.02;35.19
B;2022-04-09T14:34:00.000+02:00;23.82;56.48
B;2022-04-12T20:48:00.000+02:00;24.08;61.35
B;2022-04-28T07:25:00.000+02:00;23.72;25.8
B;2022-05-08T01:18:00.000+02:00;24.1;50.06
B;2022-05-15T02:53:00.000+02:00;24.61;37.81
B;2022-05-17T10:49:00.000+02:00;24.2;36.2
B;2022-05-20T02:43:00.000+02:00;25.03;27.85
B;2022-05-21T06:22:00.000+02:00;24.68;22.01
B;2022-05-30T12:58:00.000+02:00;23.2;5.36
B;2022-06-05T06:58:00.000+02:00;23.0;17.81
B;2022-06-09T23:50:00.000+02:00;23.22;24.8
B;2022-06-10T20:06:00.000+02:00;23.67;43.9
B;2022-06-29T00:42:00.000+02:00;23.27;28.98
B;2022-07-07T14:17:00.000+02:00;23.89;75.94
B;2022-07-10T14:32:00.000+02:00;23.05;72.71
B;2022-07-15T10:32:00.000+02:00;24.28;74.38
B;2022-07-21T16:27:00.000+02:00;24.36;57.83
B;2022-07-21T20:21:00.000+02:00;24.51;49.09
B;2022-07-28T20:28:00.000+02:00;24.01;70.7
B;2022-07-28T23:31:00.000+02:00;23.94;68.52
B;2022-08-10T18:32:00.000+02:00;23.62;63.29
B;2022-08-13T05:41:00.000+02:00;23.77;74.12
B;2022-08-13T17:17:00.000+02:00;23.78;56.6
B;2022-08-15T19:23:00.000+02:00;24.07;48.61
B;2022-08-19T11:03:00.000+02:00;24.62;53.01
B;2022-08-26T08:25:00.000+02:00;24.86;77.96
B;2020-04-04T06:59:00.000+02:00;22.85;83.62
B;2020-04-06T08:59:00.000+02:00;23.12;41.83
B;2020-04-11T00:35:00.000+02:00;24.04;60.53
B;2020-04-12T13:30:00.000+02:00;23.91;48.04
B;2020-04-21T12:45:00.000+02:00;24.42;39.57
B;2020-04-21T20:17:00.000+02:00;24.43;66.37
B;2020-04-30T03:20:00.000+02:00;24.58;63.71
B;2020-05-05T21:14:00.000+02:00;23.44;58.91
B;2020-05-18T12:07:00.000+02:00;24.0;2.92
B;2020-05-19T06:33:00.000+02:00;23.67;44.55
B;2020-05-28T10:25:00.000+02:00;23.94;0.74
B;2020-05-29T00:36:00.000+02:00;24.73;19.48
B;2020-05-31T16:30:00.000+02:00;24.6;39.68
B;2020-06-04T19:28:00.000+02:00;23.97;56.62
B;2020-06-06T20:17:00.000+02:00;24.13;54.01
B;2020-06-08T14:38:00.000+02:00;23.3;33.6
B;2020-06-14T21:33:00.000+02:00;24.77;17.32
B;2020-06-15T01:14:00.000+02:00;24.62;25.2
B;2020-06-23T17:04:00.000+02:00;24.06;79.42
B;2020-06-26T17:50:00.000+02:00;24.75;57.26
B;2020-06-30T03:37:00.000+02:00;24.5;43.71
B;2020-06-30T20:20:00.000+02:00;24.16;49.37
B;2020-07-01T02:34:00.000+02:00;24.17;58.46
B;2020-07-06T20:27:00.000+02:00;23.44;62.29
B;2020-07-07T12:36:00.000+02:00;23.54;74.17
B;2020-07-12T21:23:00.000+02:00;23.01;52.05
B;2020-07-23T08:18:00.000+02:00;23.75;50.24
B;2020-07-29T17:19:00.000+02:00;24.07;70.18
B;2020-07-31T00:07:00.000+02:00;23.81;78.36
B;2020-08-08T09:17:00.000+02:00;23.02;82.69
B;2020-08-09T03:28:00.000+02:00;23.26;61.4
B;2020-08-11T08:38:00.000+02:00;23.45;44.9
B;2020-08-19T09:36:00.000+02:00;24.77;54.61
B;2020-08-20T06:07:00.000+02:00;24.77;73.17
B;2020-08-26T14:37:00.000+02:00;24.11;55.15
B;2020-09-04T07:40:00.000+02:00;22.86;17.79
B;2020-09-04T08:26:00.000+02:00;23.02;21.58
B;2020-09-11T20:41:00.000+02:00;23.44;55.6
B;2020-09-16T06:00:00.000+02:00;23.31;52.45
B;2020-09-17T03:13:00.000+02:00;23.06;36.84
B;2020-09-19T05:16:00.000+02:00;22.86;38.33
B;2020-09-23T14:52:00.000+02:00;23.05;29.51
B;2020-09-23T21:42:00.000+02:00;23.06;44.58
B;2020-09-25T16:20:00.000+02:00;23.04;51.29
B;2020-09-27T17:28:00.000+02:00;23.67;41.37
B;2020-10-15T03:20:00.000+02:00;23.29;39.26
B;2020-10-18T23:20:00.000+02:00;23.27;20.93
B;2020-10-21T01:49:00.000+02:00;23.65;44.34
B;2020-10-24T13:35:00.000+02:00;24.29;50.36
B;2020-10-27T12:58:00.000+01:00;24.36;82.69
B;2020-10-31T05:54:00.000+01:00;24.31;81.05
B;2020-11-04T00:11:00.000+01:00;24.32;87.52
B;2020-11-07T00:18:00.000+01:00;23.7;75.25
B;2020-11-11T02:46:00.000+01:00;22.46;33.61
B;2020-11-14T15:56:00.000+01:00;23.96;48.13
B;2020-11-14T17:03:00.000+01:00;23.87;57.83
B;2020-11-16T19:48:00.000+01:00;24.02;65.01
B;2020-11-17T15:04:00.000+01:00;24.69;61.13
B;2020-11-20T07:47:00.000+01:00;23.79;70.01
B;2020-11-23T15:16:00.000+01:00;23.86;61.64
B;2020-12-05T00:04:00.000+01:00;24.35;54.04
B;2020-12-07T16:01:00.000+01:00;23.44;37.42
B;2020-12-22T01:04:00.000+01:00;24.7;19.22
B;2020-12-24T13:31:00.000+01:00;23.94;22.91
B;2020-12-28T03:35:00.000+01:00;23.92;15.61
B;2020-12-31T04:26:00.000+01:00;24.1;31.56
B;2021-01-01T02:37:00.000+01:00;24.64;53.67
B;2021-01-14T17:37:00.000+01:00;23.92;33.15
B;2021-01-17T08:12:00.000+01:00;24.2;57.92
B;2021-01-23T23:49:00.000+01:00;23.81;53.88
B;2021-01-26T03:55:00.000+01:00;23.4;34.17
B;2021-02-03T05:49:00.000+01:00;23.28;66.3
B;2021-02-05T05:14:00.000+01:00;24.04;42.61
B;2021-02-10T21:18:00.000+01:00;23.14;27.62
B;2021-02-11T06:21:00.000+01:00;23.21;32.99
B;2021-02-16T20:54:00.000+01:00;23.31;51.02
B;2021-02-20T21:10:00.000+01:00;24.43;72.79
B;2021-03-10T02:13:00.000+01:00;24.38;33.49
B;2021-03-16T21:36:00.000+01:00;24.7;34.69
B;2021-03-18T09:18:00.000+01:00;24.62;22.82
B;2021-03-20T10:44:00.000+01:00;24.53;46.36
B;2021-03-31T16:47:00.000+02:00;23.73;77.22
B;2021-04-10T17:39:00.000+02:00;23.49;20.59
B;2021-04-12T07:24:00.000+02:00;23.85;30.53
B;2021-04-15T19:51:00.000+02:00;23.19;35.42
B;2021-04-16T20:40:00.000+02:00;23.46;37.24
B;2021-04-17T09:55:00.000+02:00;23.34;34.07
B;2021-04-22T00:31:00.000+02:00;23.39;34.84
B;2021-04-26T13:52:00.000+02:00;23.04;39.24
B;2021-04-27T05:28:00.000+02:00;23.31;34.72
B;2021-05-02T23:58:00.000+02:00;24.55;52.08
B;2021-05-04T05:49:00.000+02:00;23.97;84.76
B;2021-05-05T05:15:00.000+02:00;24.28;60.76
B;2021-05-10T00:10:00.000+02:00;24.08;47.56
B;2021-05-11T04:59:00.000+02:00;24.38;45.62
B;2021-05-12T05:41:00.000+02:00;24.05;46.37
B;2021-05-23T15:04:00.000+02:00;23.12;38.3
B;2021-05-30T16:35:00.000+02:00;22.51;32.59
B;2021-06-03T16:48:00.000+02:00;22.46;50.41
B;2021-06-04T22:06:00.000+02:00;23.06;45.82
B;2021-06-10T11:23:00.000+02:00;24.11;50.07
B;2021-06-28T22:05:00.000+02:00;23.07;71.94
B;2021-07-12T04:30:00.000+02:00;22.99;86.63
B;2021-07-18T09:48:00.000+02:00;22.96;80.51
B;2021-08-03T13:48:00.000+02:00;24.19;4.17
B;2021-08-07T00:47:00.000+02:00;23.57;26.04
B;2021-08-12T11:02:00.000+02:00;23.65;66.05
B;2021-09-04T13:58:00.000+02:00;24.93;32.0
B;2021-09-10T12:29:00.000+02:00;23.66;37.48
B;2021-09-10T17:37:00.000+02:00;23.44;46.75
B;2021-09-13T14:31:00.000+02:00;23.68;44.65
B;2021-09-18T19:20:00.000+02:00;24.24;51.37
B;2021-09-21T10:19:00.000+02:00;23.58;56.62
B;2021-09-25T14:00:00.000+02:00;23.57;69.23
B;2021-09-26T12:44:00.000+02:00;23.63;76.66
B;2021-09-27T03:10:00.000+02:00;23.78;67.18
B;2021-09-28T05:01:00.000+02:00;23.99;70.81
B;2021-09-28T15:53:00.000+02:00;24.18;80.38
B;2021-09-28T19:13:00.000+02:00;24.18;71.79
B;2021-10-02T15:03:00.000+02:00;23.95;67.93
B;2021-10-03T15:05:00.000+02:00;23.81;58.11
B;2021-10-16T06:52:00.000+02:00;23.73;86.46
B;2021-10-18T09:33:00.000+02:00;24.49;66.81
B;2021-10-23T00:52:00.000+02:00;23.74;63.29
B;2021-10-27T19:55:00.000+02:00;23.38;70.68
B;2021-10-29T16:26:00.000+02:00;23.56;76.43
B;2021-11-02T12:32:00.000+01:00;23.68;60.23
B;2021-11-12T12:39:00.000+01:00;24.05;62.07
B;2021-11-20T04:39:00.000+01:00;24.59;20.87
B;2021-11-24T14:02:00.000+01:00;24.27;26.46
B;2021-11-24T22:06:00.000+01:00;24.48;49.63
B;2021-11-25T21:07:00.000+01:00;24.1;58.78
B;2021-12-08T07:40:00.000+01:00;23.82;45.89
B;2021-12-16T09:23:00.000+01:00;23.38;90.65
B;2021-12-22T05:40:00.000+01:00;23.39;49.69
B;2021-12-22T22:17:00.000+01:00;23.54;51.39
B;2021-12-28T00:51:00.000+01:00;23.09;35.97
B;2022-01-01T14:18:00.000+01:00;23.66;26.33
B;2022-01-23T17:12:00.000+01:00;22.09;98.87
B;2022-01-25T17:16:00.000+01:00;22.38;83.09
B;2022-01-27T15:31:00.000+01:00;22.19;68.64
B;2022-01-30T22:05:00.000+01:00;23.52;36.48
B;2022-02-08T10:33:00.000+01:00;23.24;63.71
B;2022-02-16T00:44:00.000+01:00;23.56;46.84
B;2022-02-20T23:31:00.000+01:00;24.09;60.3
B;2022-02-28T19:56:00.000+01:00;24.14;43.95
B;2022-03-02T05:38:00.000+01:00;24.19;59.88
B;2022-03-14T14:40:00.000+01:00;23.7;79.25
B;2022-03-22T04:53:00.000+01:00;23.74;96.59
B;2022-03-26T11:16:00.000+01:00;24.27;60.02
B;2022-03-27T07:04:00.000+02:00;24.22;64.12
B;2022-03-27T09:00:00.000+02:00;24.39;61.29
B;2022-04-03T00:27:00.000+02:00;24.1;48.35
B;2022-04-09T11:14:00.000+02:00;24.16;32.63
B;2022-04-10T11:41:00.000+02:00;23.92;34.04
B;2022-04-22T02:20:00.000+02:00;22.23;29.06
B;2022-04-22T08:39:00.000+02:00;22.21;35.47
B;2022-05-06T15:08:00.000+02:00;24.1;69.71
B;2022-05-08T15:33:00.000+02:00;24.33;40.99
B;2022-05-24T10:55:00.000+02:00;24.44;84.16
B;2022-05-25T20:47:00.000+02:00;23.47;75.57
B;2022-05-26T14:56:00.000+02:00;23.51;71.58
B;2022-06-03T01:32:00.000+02:00;23.3;8.97
B;2022-06-07T19:11:00.000+02:00;22.87;28.45
B;2022-06-13T04:55:00.000+02:00;23.86;52.04
B;2022-06-19T17:10:00.000+02:00;24.02;37.69
B;2022-06-27T05:21:00.000+02:00;23.78;5.92
B;2022-06-28T10:32:00.000+02:00;23.16;4.14
B;2022-07-03T05:11:00.000+02:00;23.84;8.65
B;2022-07-17T05:49:00.000+02:00;24.3;30.8
B;2022-07-28T13:25:00.000+02:00;24.37;27.96
B;2022-08-03T15:02:00.000+02:00;24.06;44.12
B;2022-08-12T12:16:00.000+02:00;24.09;6.33
B;2022-08-12T15:45:00.000+02:00;24.01;48.46
B;2022-08-12T17:05:00.000+02:00;23.94;51.76
B;2022-08-14T01:02:00.000+02:00;23.86;49.62
B;2022-08-22T14:03:00.000+02:00;24.74;70.78
B;2020-04-05T16:49:00.000+02:00;23.08;27.38
B;2020-04-08T15:21:00.000+02:00;23.94;29.91
B;2020-04-09T07:41:00.000+02:00;23.35;43.72
B;2020-04-11T09:18:00.000+02:00;24.02;39.49
B;2020-04-23T20:43:00.000+02:00;24.21;57.49
B;2020-04-24T13:47:00.000+02:00;23.97;35.38
B;2020-04-27T00:00:00.000+02:00;24.68;25.01
B;2020-05-04T17:13:00.000+02:00;23.32;49.6
B;2020-05-07T06:47:00.000+02:00;23.68;72.71
B;2020-05-13T04:35:00.000+02:00;24.02;53.45
B;2020-05-13T06:35:00.000+02:00;23.73;37.0
B;2020-05-30T18:12:00.000+02:00;24.34;63.54
B;2020-07-03T07:36:00.000+02:00;23.49;73.49
B;2020-07-14T21:11:00.000+02:00;23.5;24.2
B;2020-07-19T18:58:00.000+02:00;24.75;30.02
B;2020-07-20T13:38:00.000+02:00;24.79;35.55
B;2020-07-22T09:16:00.000+02:00;23.95;47.88
B;2020-07-24T17:33:00.000+02:00;23.73;41.47
B;2020-07-26T08:26:00.000+02:00;24.05;49.29
B;2020-08-03T02:56:00.000+02:00;22.23;6.3
B;2020-08-06T07:46:00.000+02:00;22.72;36.48
B;2020-08-06T22:08:00.000+02:00;22.4;41.28
B;2020-08-22T06:02:00.000+02:00;24.83;51.84
B;2020-08-22T08:44:00.000+02:00;24.77;43.28
B;2020-08-24T12:42:00.000+02:00;24.59;36.37
B;2020-09-10T01:26:00.000+02:00;23.41;51.81
B;2020-09-14T23:41:00.000+02:00;23.54;27.2
B;2020-09-28T14:15:00.000+02:00;23.17;37.25
B;2020-10-03T19:30:00.000+02:00;23.89;29.62
B;2020-10-05T08:38:00.000+02:00;25.14;28.81
B;2020-10-13T06:30:00.000+02:00;23.32;67.9
B;2020-10-17T19:34:00.000+02:00;23.75;61.23
B;2020-10-19T01:48:00.000+02:00;23.44;45.55
B;2020-10-20T23:48:00.000+02:00;23.9;31.55
B;2020-10-29T21:30:00.000+01:00;24.02;21.67
B;2020-11-01T08:54:00.000+01:00;24.07;25.45
B;2020-11-04T00:14:00.000+01:00;24.34;43.76
B;2020-11-24T11:18:00.000+01:00;23.28;19.0
B;2020-11-26T09:15:00.000+01:00;23.14;57.43
B;2020-11-28T12:50:00.000+01:00;23.99;46.53
B;2020-11-30T17:45:00.000+01:00;24.2;55.14
B;2020-12-04T19:08:00.000+01:00;24.39;36.73
B;2020-12-12T18:14:00.000+01:00;24.26;54.72
B;2020-12-19T10:02:00.000+01:00;23.73;74.16
B;2020-12-23T08:06:00.000+01:00;24.13;55.08
B;2020-12-28T02:29:00.000+01:00;23.92;14.91
B;2020-12-29T10:16:00.000+01:00;23.82;21.12
B;2020-12-29T16:41:00.000+01:00;23.85;34.04
B;2020-12-30T01:20:00.000+01:00;24.01;28.19
B;2021-01-14T12:28:00.000+01:00;24.01;54.1
B;2021-01-20T01:52:00.000+01:00;24.43;63.06
B;2021-01-25T05:04:00.000+01:00;23.5;52.85
B;2021-01-30T07:03:00.000+01:00;23.95;52.91
B;2021-02-02T18:38:00.000+01:00;23.64;83.11
B;2021-02-10T18:08:00.000+01:00;23.2;41.49
B;2021-02-11T02:52:00.000+01:00;23.01;61.07
B;2021-02-11T02:59:00.000+01:00;23.06;69.36
B;2021-02-12T13:52:00.000+01:00;22.86;65.43
B;2021-02-12T22:22:00.000+01:00;22.91;53.73
B;2021-02-17T16:41:00.000+01:00;23.37;58.81
B;2021-02-21T14:28:00.000+01:00;24.46;65.94
B;2021-03-04T19:52:00.000+01:00;23.89;6.41
B;2021-03-07T00:48:00.000+01:00;23.73;45.18
B;2021-03-07T12:17:00.000+01:00;23.51;47.85
B;2021-03-12T01:15:00.000+01:00;24.42;51.08
B;2021-03-14T09:21:00.000+01:00;24.74;24.95
B;2021-03-14T09:51:00.000+01:00;24.73;41.57
B;2021-03-21T03:00:00.000+01:00;24.67;38.75
B;2021-03-25T00:23:00.000+01:00;24.8;14.51
B;2021-04-10T19:44:00.000+02:00;23.51;3.79
B;2021-04-15T00:34:00.000+02:00;23.59;30.05
B;2021-04-16T20:08:00.000+02:00;23.46;36.45
B;2021-04-24T07:17:00.000+02:00;22.86;79.47
B;2021-04-30T08:11:00.000+02:00;24.51;53.16
B;2021-05-02T07:01:00.000+02:00;24.89;52.18
B;2021-05-08T12:07:00.000+02:00;23.88;44.05
B;2021-05-11T00:56:00.000+02:00;24.22;34.99
B;2021-05-21T04:37:00.000+02:00;23.94;1.55
B;2021-05-31T07:56:00.000+02:00;22.74;23.07
B;2021-05-31T08:01:00.000+02:00;22.82;12.11
B;2021-06-01T04:57:00.000+02:00;22.98;30.73
B;2021-06-02T20:10:00.000+02:00;22.47;32.83
B;2021-06-04T04:42:00.000+02:00;22.57;36.95
B;2021-06-08T11:19:00.000+02:00;23.5;50.35
B;2021-06-16T03:31:00.000+02:00;25.0;46.62
B;2021-06-17T23:10:00.000+02:00;24.34;46.49
B;2021-06-23T20:40:00.000+02:00;24.54;42.61
B;2021-06-24T01:20:00.000+02:00;24.37;33.49
B;2021-06-26T19:39:00.000+02:00;24.15;35.36
B;2021-07-11T13:44:00.000+02:00;23.07;49.4
B;2021-07-20T12:31:00.000+02:00;22.74;75.51
B;2021-07-25T03:38:00.000+02:00;23.97;70.94
B;2021-07-25T18:57:00.000+02:00;24.23;69.91
B;2021-07-30T23:24:00.000+02:00;23.87;53.74
B;2021-08-02T01:52:00.000+02:00;23.8;56.36
B;2021-08-07T14:18:00.000+02:00;23.42;46.23
B;2021-08-10T10:49:00.000+02:00;23.26;28.15
B;2021-08-11T15:45:00.000+02:00;23.89;43.96
B;2021-08-13T07:37:00.000+02:00;23.91;54.75
B;2021-08-13T22:15:00.000+02:00;24.12;63.69
B;2021-08-17T19:29:00.000+02:00;23.8;77.23
B;2021-08-17T21:53:00.000+02:00;23.73;71.7
B;2021-08-19T17:42:00.000+02:00;23.21;66.28
B;2021-08-21T00:05:00.000+02:00;22.68;44.1
B;2021-08-27T03:25:00.000+02:00;23.16;60.36
B;2021-09-13T14:54:00.000+02:00;23.67;10.38
B;2021-10-09T02:49:00.000+02:00;22.54;74.36
B;2021-10-13T11:33:00.000+02:00;22.97;84.78
B;2021-10-25T19:28:00.000+02:00;23.31;78.29
B;2021-10-27T02:49:00.000+02:00;23.44;44.96
B;2021-11-01T07:44:00.000+01:00;23.69;47.2
B;2021-11-04T00:17:00.000+01:00;23.93;52.26
B;2021-11-05T13:13:00.000+01:00;23.42;38.19
B;2021-11-07T21:02:00.000+01:00;23.19;33.18
B;2021-11-21T02:12:00.000+01:00;24.54;46.5
B;2021-11-22T07:24:00.000+01:00;24.62;67.37
B;2021-11-28T10:02:00.000+01:00;23.62;47.65
B;2021-12-01T01:47:00.000+01:00;23.17;48.29
B;2021-12-02T23:29:00.000+01:00;23.5;51.82
B;2021-12-06T01:01:00.000+01:00;23.95;82.0
B;2021-12-10T01:31:00.000+01:00;23.83;92.64
B;2021-12-11T07:05:00.000+01:00;24.09;64.51
B;2021-12-16T22:38:00.000+01:00;23.44;35.99
B;2021-12-21T09:17:00.000+01:00;23.74;38.14
B;2021-12-28T23:31:00.000+01:00;23.6;88.14
B;2022-01-01T06:28:00.000+01:00;23.58;51.79
B;2022-01-14T14:32:00.000+01:00;24.02;0.02
B;2022-01-15T14:29:00.000+01:00;23.06;35.5
B;2022-01-29T07:48:00.000+01:00;22.71;42.15
B;2022-01-29T17:59:00.000+01:00;23.24;29.99
B;2022-01-30T18:35:00.000+01:00;23.49;23.03
B;2022-02-07T07:37:00.000+01:00;22.94;86.74
B;2022-02-13T11:04:00.000+01:00;23.2;49.9
B;2022-02-15T19:09:00.000+01:00;23.94;48.45
B;2022-02-16T17:25:00.000+01:00;23.39;65.44
B;2022-02-26T01:07:00.000+01:00;24.66;14.93
B;2022-03-05T20:08:00.000+01:00;23.6;42.24
B;2022-03-08T22:28:00.000+01:00;22.79;64.41
B;2022-03-23T04:04:00.000+01:00;23.91;40.21
B;2022-03-24T13:58:00.000+01:00;23.77;36.82
B;2022-03-29T13:47:00.000+02:00;24.75;41.16
B;2022-03-30T05:47:00.000+02:00;24.62;40.47
B;2022-03-30T13:23:00.000+02:00;24.7;55.04
B;2022-03-30T19:42:00.000+02:00;24.49;45.67
B;2022-04-12T18:04:00.000+02:00;23.96;86.97
B;2022-04-22T16:05:00.000+02:00;22.35;47.68
B;2022-04-24T21:07:00.000+02:00;22.78;39.38
B;2022-04-24T21:54:00.000+02:00;22.75;59.05
B;2022-04-25T14:12:00.000+02:00;22.48;59.81
B;2022-05-02T12:39:00.000+02:00;23.95;72.48
B;2022-05-04T01:36:00.000+02:00;24.36;88.78
B;2022-05-11T00:07:00.000+02:00;24.36;80.22
B;2022-05-15T15:32:00.000+02:00;24.4;51.68
B;2022-06-02T00:21:00.000+02:00;23.49;48.48
B;2022-06-17T17:15:00.000+02:00;24.17;74.54
B;2022-06-22T07:15:00.000+02:00;24.48;67.04
B;2022-06-26T10:39:00.000+02:00;23.73;51.88
B;2022-06-27T08:52:00.000+02:00;23.61;46.54
B;2022-06-30T14:54:00.000+02:00;23.08;56.2
B;2022-07-05T22:12:00.000+02:00;24.04;61.86
B;2022-07-16T11:29:00.000+02:00;24.37;46.68
B;2022-07-30T02:22:00.000+02:00;23.52;61.06
B;2022-07-30T04:17:00.000+02:00;23.61;51.32
B;2022-08-07T05:44:00.000+02:00;24.76;77.19
B;2022-08-10T15:00:00.000+02:00;23.63;60.31
B;2022-08-18T21:05:00.000+02:00;24.48;74.69
B;2022-08-19T14:41:00.000+02:00;24.84;60.26
B;2022-08-20T12:53:00.000+02:00;25.27;50.46
B;2022-08-20T15:55:00.000+02:00;25.25;55.73
B;2022-08-22T13:51:00.000+02:00;24.74;50.09
B;2022-08-24T09:44:00.000+02:00;24.82;52.82
B;2022-08-28T06:23:00.000+02:00;24.21;62.52
B;2022-08-31T23:43:00.000+02:00;24.42;95.18
B;2020-04-26T18:06:00.000+02:00;24.56;94.16
B;2020-04-27T08:47:00.000+02:00;25.1;83.8
B;2020-05-03T13:24:00.000+02:00;23.63;66.4
B;2020-05-04T08:49:00.000+02:00;23.28;58.78
B;2020-05-11T14:27:00.000+02:00;24.04;93.82
B;2020-05-13T01:38:00.000+02:00;24.17;85.53
B;2020-05-23T08:05:00.000+02:00;23.76;8.89
B;2020-05-28T06:09:00.000+02:00;24.07;44.22
B;2020-06-01T00:24:00.000+02:00;24.57;42.2
B;2020-06-20T06:50:00.000+02:00;23.84;75.57
B;2020-06-27T03:45:00.000+02:00;24.58;77.13
B;2020-07-03T06:35:00.000+02:00;23.63;44.83
B;2020-07-12T03:33:00.000+02:00;23.52;65.81
B;2020-07-25T08:10:00.000+02:00;23.76;6.06
B;2020-08-07T09:48:00.000+02:00;22.45;32.13
B;2020-08-07T16:25:00.000+02:00;22.76;53.06
B;2020-08-16T12:03:00.000+02:00;23.79;29.5
B;2020-08-18T15:10:00.000+02:00;24.69;62.52
B;2020-08-25T17:05:00.000+02:00;24.22;77.29
B;2020-09-07T12:40:00.000+02:00;23.12;19.3
B;2020-09-07T16:43:00.000+02:00;23.25;17.15
B;2020-09-09T23:17:00.000+02:00;23.37;40.99
B;2020-09-11T22:40:00.000+02:00;23.37;39.59
B;2020-09-17T10:11:00.000+02:00;23.04;47.92
B;2020-09-18T03:48:00.000+02:00;22.87;53.92
B;2020-09-22T06:44:00.000+02:00;22.51;48.47
B;2020-09-24T07:45:00.000+02:00;23.16;44.45
B;2020-09-27T14:06:00.000+02:00;23.71;24.43
B;2020-09-27T14:34:00.000+02:00;23.73;38.53
B;2020-10-12T19:28:00.000+02:00;23.49;2.95
B;2020-10-13T02:04:00.000+02:00;23.45;1.93
B;2020-10-14T12:12:00.000+02:00;23.69;33.04
B;2020-11-01T01:10:00.000+01:00;23.89;26.82
B;2020-11-11T01:28:00.000+01:00;22.6;26.99
B;2020-11-18T16:42:00.000+01:00;24.37;37.33
B;2020-11-21T23:46:00.000+01:00;24.28;22.47
B;2020-11-22T20:30:00.000+01:00;24.09;22.75
B;2020-11-23T15:06:00.000+01:00;23.93;34.51
B;2020-11-26T07:55:00.000+01:00;23.14;33.83
B;2020-11-26T14:48:00.000+01:00;23.24;43.92
B;2020-11-27T04:34:00.000+01:00;23.31;46.12
B;2020-11-29T08:29:00.000+01:00;23.83;54.07
B;2020-12-05T20:12:00.000+01:00;23.7;65.11
B;2020-12-06T20:46:00.000+01:00;23.84;87.46
B;2020-12-28T04:50:00.000+01:00;24.08;22.6
B;2020-12-29T06:55:00.000+01:00;23.91;15.49
B;2021-01-18T19:24:00.000+01:00;24.07;70.83
B;2021-01-19T00:45:00.000+01:00;24.13;38.25
B;2021-01-19T22:47:00.000+01:00;24.15;29.87
B;2021-01-28T04:11:00.000+01:00;23.97;90.94
B;2021-01-28T06:09:00.000+01:00;23.85;84.41
B;2021-02-01T16:45:00.000+01:00;23.49;75.4
B;2021-02-02T13:35:00.000+01:00;23.89;75.55
B;2021-02-09T08:38:00.000+01:00;23.66;62.32
B;2021-02-09T13:42:00.000+01:00;23.44;55.6
B;2021-02-14T13:34:00.000+01:00;23.24;52.7
B;2021-02-17T20:50:00.000+01:00;23.38;53.18
B;2021-02-27T14:43:00.000+01:00;23.84;45.22
