neighborhood;dateTime;avg_temp;avg_hum
A;2022-02-04T08:14:00.000+01:00;24.77;61.75
A;2022-02-04T12:11:00.000+01:00;24.48;69.98
A;2022-02-17T13:50:00.000+01:00;24.19;98.2
A;2022-02-22T09:11:00.000+01:00;23.68;87.39
A;2022-02-27T17:37:00.000+01:00;24.16;81.26
A;2022-03-01T05:30:00.000+01:00;23.88;81.99
A;2022-03-06T20:17:00.000+01:00;23.68;71.52
A;2022-03-15T14:08:00.000+01:00;23.53;1.09
A;2022-04-02T23:36:00.000+02:00;23.28;85.24
A;2022-04-07T22:44:00.000+02:00;23.06;54.06
A;2022-04-11T01:17:00.000+02:00;23.47;18.35
A;2022-04-13T19:59:00.000+02:00;22.04;30.09
A;2022-04-14T00:07:00.000+02:00;22.23;34.52
A;2022-04-15T08:05:00.000+02:00;22.24;39.07
A;2022-04-22T04:50:00.000+02:00;23.19;69.03
A;2022-04-28T05:07:00.000+02:00;23.74;53.28
A;2022-05-24T05:19:00.000+02:00;23.92;9.26
A;2022-05-25T13:31:00.000+02:00;23.89;50.98
A;2022-05-28T02:09:00.000+02:00;24.32;42.59
A;2022-05-29T01:15:00.000+02:00;24.71;56.4
A;2022-06-02T19:54:00.000+02:00;23.54;50.34
A;2022-06-14T04:17:00.000+02:00;24.14;14.05
A;2022-06-20T04:13:00.000+02:00;24.93;36.91
A;2022-06-28T17:18:00.000+02:00;24.55;39.19
A;2022-06-30T17:45:00.000+02:00;23.6;35.69
A;2022-07-10T21:48:00.000+02:00;24.47;12.83
A;2022-07-13T00:24:00.000+02:00;24.64;25.11
A;2022-07-20T10:22:00.000+02:00;24.05;79.27
A;2022-07-24T10:08:00.000+02:00;24.61;71.67
A;2022-07-25T04:17:00.000+02:00;24.58;48.43
A;2022-07-26T04:57:00.000+02:00;24.42;48.39
A;2022-08-05T07:51:00.000+02:00;24.0;36.54
A;2022-08-21T16:58:00.000+02:00;23.42;33.43
A;2022-08-22T09:16:00.000+02:00;23.09;32.37
A;2020-04-10T15:18:00.000+02:00;24.58;58.7
A;2020-04-11T00:21:00.000+02:00;24.65;45.97
A;2020-04-17T02:15:00.000+02:00;23.14;34.94
A;2020-04-18T11:17:00.000+02:00;22.83;12.12
A;2020-04-18T14:05:00.000+02:00;22.74;8.34
A;2020-04-24T14:09:00.000+02:00;23.97;18.49
A;2020-04-29T20:56:00.000+02:00;23.77;31.43
A;2020-05-01T00:11:00.000+02:00;24.07;22.19
A;2020-05-08T08:49:00.000+02:00;24.23;69.55
A;2020-05-11T09:15:00.000+02:00;24.01;60.5
A;2020-05-12T16:11:00.000+02:00;24.01;44.58
A;2020-05-16T21:44:00.000+02:00;23.99;31.59
A;2020-05-30T17:59:00.000+02:00;23.76;19.51
A;2020-06-05T14:35:00.000+02:00;23.71;54.07
A;2020-06-12T21:08:00.000+02:00;24.02;75.4
A;2020-06-27T18:04:00.000+02:00;23.02;98.49
A;2020-07-03T17:33:00.000+02:00;24.21;69.2
A;2020-07-05T14:18:00.000+02:00;23.66;58.72
A;2020-07-06T21:12:00.000+02:00;24.04;54.87
A;2020-07-22T09:04:00.000+02:00;23.48;69.86
A;2020-07-26T03:24:00.000+02:00;23.08;79.34
A;2020-08-10T01:48:00.000+02:00;24.79;48.7
A;2020-08-13T14:45:00.000+02:00;25.06;69.59
A;2020-08-20T18:59:00.000+02:00;23.57;8.79
A;2020-08-25T13:16:00.000+02:00;24.04;53.12
A;2020-09-08T14:03:00.000+02:00;23.35;39.66
A;2020-09-09T20:28:00.000+02:00;23.11;59.65
A;2020-09-13T15:55:00.000+02:00;23.64;53.33
A;2020-09-17T20:28:00.000+02:00;23.75;38.39
A;2020-09-21T10:03:00.000+02:00;24.68;51.55
A;2020-09-23T17:21:00.000+02:00;24.31;54.91
A;2020-10-10T17:31:00.000+02:00;23.66;66.41
A;2020-10-12T16:51:00.000+02:00;24.0;34.97
A;2020-10-14T04:20:00.000+02:00;23.67;29.28
A;2020-10-17T21:27:00.000+02:00;24.75;39.15
A;2020-10-18T19:37:00.000+02:00;24.44;46.81
A;2020-10-19T11:00:00.000+02:00;24.33;40.88
A;2020-10-26T19:19:00.000+01:00;23.84;44.89
A;2020-11-02T06:10:00.000+01:00;23.73;60.13
A;2020-11-04T10:58:00.000+01:00;24.32;74.9
A;2020-11-08T04:55:00.000+01:00;23.87;61.73
A;2020-11-20T08:31:00.000+01:00;22.95;59.26
A;2020-12-01T20:54:00.000+01:00;24.02;5.18
A;2020-12-19T20:32:00.000+01:00;22.56;67.14
A;2020-12-22T19:36:00.000+01:00;22.23;52.39
A;2020-12-26T00:46:00.000+01:00;22.95;60.09
A;2021-01-10T21:18:00.000+01:00;24.17;80.91
A;2021-01-16T13:43:00.000+01:00;23.54;42.71
A;2021-01-20T23:15:00.000+01:00;23.57;19.12
A;2021-01-31T04:54:00.000+01:00;23.77;0.3
A;2021-02-07T15:05:00.000+01:00;22.73;90.64
A;2021-02-08T11:46:00.000+01:00;22.9;52.68
A;2021-02-09T06:55:00.000+01:00;23.19;67.19
A;2021-02-13T15:42:00.000+01:00;23.47;66.54
A;2021-02-18T06:00:00.000+01:00;23.96;49.48
A;2021-02-24T12:51:00.000+01:00;23.93;49.87
A;2021-03-01T10:28:00.000+01:00;24.23;35.89
A;2021-03-07T14:13:00.000+01:00;23.91;48.85
A;2021-03-09T00:07:00.000+01:00;24.23;89.85
A;2021-03-13T13:10:00.000+01:00;22.73;79.84
A;2021-03-17T13:33:00.000+01:00;23.38;70.87
A;2021-03-19T16:18:00.000+01:00;23.58;57.67
A;2021-04-06T03:19:00.000+02:00;24.12;1.26
A;2021-04-09T18:39:00.000+02:00;23.08;26.71
A;2021-04-11T01:05:00.000+02:00;23.62;33.57
A;2021-04-25T19:57:00.000+02:00;22.4;19.06
A;2021-04-25T22:01:00.000+02:00;22.59;16.61
A;2021-05-04T07:00:00.000+02:00;24.6;81.18
A;2021-05-07T10:18:00.000+02:00;24.56;82.43
A;2021-05-19T14:31:00.000+02:00;24.55;26.64
A;2021-05-25T04:35:00.000+02:00;24.04;22.9
A;2021-06-01T04:59:00.000+02:00;24.31;10.05
A;2021-06-02T12:24:00.000+02:00;24.51;36.31
A;2021-06-04T01:15:00.000+02:00;24.77;40.52
A;2021-06-27T11:30:00.000+02:00;22.78;73.22
A;2021-07-05T07:00:00.000+02:00;23.44;7.58
A;2021-07-06T05:55:00.000+02:00;23.32;37.55
A;2021-07-08T21:52:00.000+02:00;23.5;41.38
A;2021-07-11T06:43:00.000+02:00;23.52;52.87
A;2021-07-12T22:31:00.000+02:00;23.41;64.21
A;2021-07-13T07:47:00.000+02:00;23.81;48.18
A;2021-07-15T08:03:00.000+02:00;23.49;50.35
A;2021-07-25T04:59:00.000+02:00;23.87;50.66
A;2021-07-27T06:39:00.000+02:00;23.96;51.67
A;2021-08-04T09:49:00.000+02:00;23.72;7.75
A;2021-08-06T20:08:00.000+02:00;23.36;35.75
A;2021-08-17T15:09:00.000+02:00;24.51;23.41
A;2021-08-27T11:03:00.000+02:00;23.01;14.29
A;2021-08-31T05:06:00.000+02:00;23.65;22.46
A;2021-09-06T07:04:00.000+02:00;24.15;54.15
A;2021-09-06T14:56:00.000+02:00;23.82;41.4
A;2021-09-08T12:33:00.000+02:00;24.01;51.93
A;2021-09-11T09:45:00.000+02:00;24.07;53.71
A;2021-09-11T22:28:00.000+02:00;24.35;47.75
A;2021-09-15T12:37:00.000+02:00;23.99;47.99
A;2021-09-24T18:28:00.000+02:00;23.57;83.82
A;2021-09-25T21:28:00.000+02:00;23.47;42.85
A;2021-09-29T20:25:00.000+02:00;23.16;49.93
A;2021-10-03T05:30:00.000+02:00;23.39;38.41
A;2021-10-05T20:49:00.000+02:00;23.69;51.5
A;2021-10-10T19:30:00.000+02:00;24.15;76.75
A;2021-10-16T00:07:00.000+02:00;23.83;64.51
A;2021-10-22T23:44:00.000+02:00;23.41;35.62
A;2021-10-26T20:55:00.000+02:00;23.48;29.93
A;2021-11-14T10:57:00.000+01:00;24.36;75.91
A;2021-11-15T18:49:00.000+01:00;25.31;67.7
A;2021-11-17T06:48:00.000+01:00;24.93;50.75
A;2021-11-17T14:12:00.000+01:00;24.8;55.42
A;2021-11-17T20:20:00.000+01:00;24.63;60.06
A;2021-11-26T01:16:00.000+01:00;22.81;30.59
A;2021-11-29T16:30:00.000+01:00;23.03;35.72
A;2021-12-05T15:53:00.000+01:00;23.39;21.6
A;2021-12-06T11:40:00.000+01:00;23.34;18.21
A;2021-12-19T19:04:00.000+01:00;23.6;7.74
A;2021-12-22T00:22:00.000+01:00;23.55;34.09
A;2021-12-28T13:49:00.000+01:00;24.55;76.64
A;2022-01-01T06:24:00.000+01:00;24.12;92.95
A;2022-01-04T09:41:00.000+01:00;24.0;87.91
A;2022-01-06T13:53:00.000+01:00;24.05;82.6
A;2022-01-22T06:53:00.000+01:00;23.95;79.71
A;2022-02-04T10:09:00.000+01:00;24.79;5.73
A;2022-02-12T18:31:00.000+01:00;23.21;3.35
A;2022-02-12T22:55:00.000+01:00;22.95;7.64
A;2022-02-13T09:11:00.000+01:00;23.39;35.75
A;2022-02-27T09:14:00.000+01:00;23.69;10.53
A;2022-03-03T16:07:00.000+01:00;24.6;13.23
A;2022-03-21T23:52:00.000+01:00;24.24;58.32
A;2022-03-23T19:13:00.000+01:00;23.72;69.53
A;2022-03-23T22:39:00.000+01:00;23.83;68.32
A;2022-03-26T00:43:00.000+01:00;23.41;64.3
A;2022-03-27T01:15:00.000+01:00;22.96;63.31
A;2022-03-31T19:39:00.000+02:00;23.3;38.61
A;2022-04-05T20:40:00.000+02:00;23.18;5.46
A;2022-04-11T15:27:00.000+02:00;23.54;7.71
A;2022-04-14T21:55:00.000+02:00;22.26;43.72
A;2022-04-17T22:12:00.000+02:00;21.75;48.75
A;2022-04-19T19:44:00.000+02:00;22.29;69.17
A;2022-04-27T16:40:00.000+02:00;23.58;42.58
A;2022-05-04T01:36:00.000+02:00;23.07;32.23
A;2022-05-12T11:21:00.000+02:00;23.13;54.81
A;2022-05-25T12:07:00.000+02:00;24.01;83.65
A;2022-05-30T09:15:00.000+02:00;24.18;87.05
A;2022-06-05T00:36:00.000+02:00;21.93;82.07
A;2022-06-06T01:30:00.000+02:00;22.48;66.82
A;2022-06-11T19:33:00.000+02:00;24.34;68.44
A;2022-06-28T15:49:00.000+02:00;24.76;45.17
A;2022-07-18T18:12:00.000+02:00;23.73;33.06
A;2022-08-06T05:21:00.000+02:00;23.57;77.41
A;2022-08-13T05:19:00.000+02:00;24.33;60.9
A;2022-08-17T05:10:00.000+02:00;23.66;26.4
A;2022-08-25T21:23:00.000+02:00;23.38;59.39
A;2020-04-15T12:48:00.000+02:00;24.17;17.2
A;2020-04-19T18:39:00.000+02:00;22.92;11.44
A;2020-04-29T02:37:00.000+02:00;23.58;74.54
A;2020-05-03T20:18:00.000+02:00;24.34;50.82
A;2020-05-12T13:52:00.000+02:00;24.15;81.53
A;2020-05-13T08:55:00.000+02:00;23.78;58.7
A;2020-05-15T09:13:00.000+02:00;24.01;42.41
A;2020-05-19T01:08:00.000+02:00;23.3;42.14
A;2020-05-31T13:23:00.000+02:00;23.38;38.5
A;2020-06-02T11:27:00.000+02:00;23.66;26.3
A;2020-06-13T15:14:00.000+02:00;24.04;25.89
A;2020-06-14T17:05:00.000+02:00;24.14;18.03
A;2020-06-15T23:30:00.000+02:00;24.69;28.64
A;2020-06-19T07:32:00.000+02:00;23.9;36.36
A;2020-06-19T12:50:00.000+02:00;23.81;39.49
A;2020-06-30T08:49:00.000+02:00;23.66;41.02
A;2020-07-18T15:33:00.000+02:00;24.09;77.54
A;2020-07-20T11:44:00.000+02:00;23.54;85.32
A;2020-07-20T17:16:00.000+02:00;23.49;84.7
A;2020-08-04T09:51:00.000+02:00;24.36;81.6
A;2020-08-10T02:52:00.000+02:00;24.76;78.26
A;2020-08-23T04:10:00.000+02:00;23.5;28.05
A;2020-08-27T16:00:00.000+02:00;23.4;15.84
A;2020-08-27T20:11:00.000+02:00;23.5;37.61
A;2020-09-08T12:44:00.000+02:00;23.26;71.93
A;2020-09-13T18:18:00.000+02:00;23.54;73.31
A;2020-09-15T21:38:00.000+02:00;23.59;83.33
A;2020-10-01T16:26:00.000+02:00;22.85;95.3
A;2020-10-01T22:59:00.000+02:00;22.79;82.78
A;2020-10-08T04:37:00.000+02:00;24.39;71.3
A;2020-10-14T11:51:00.000+02:00;23.92;40.28
A;2020-10-29T23:20:00.000+01:00;23.91;7.75
A;2020-11-01T08:49:00.000+01:00;23.84;25.27
A;2020-11-01T23:52:00.000+01:00;23.93;38.08
A;2020-11-07T01:02:00.000+01:00;24.04;60.85
A;2020-11-15T18:45:00.000+01:00;23.63;5.4
A;2020-11-16T04:23:00.000+01:00;23.73;40.33
A;2020-11-16T10:24:00.000+01:00;23.65;31.79
A;2020-11-17T18:10:00.000+01:00;23.06;48.21
A;2020-11-22T18:10:00.000+01:00;23.14;39.68
A;2020-11-22T20:35:00.000+01:00;23.15;58.02
A;2020-11-24T10:03:00.000+01:00;23.53;56.13
A;2020-11-30T08:29:00.000+01:00;23.98;12.86
A;2020-11-30T13:18:00.000+01:00;23.75;21.1
A;2020-12-09T08:22:00.000+01:00;23.79;31.24
A;2020-12-13T21:51:00.000+01:00;23.7;62.65
A;2020-12-15T06:39:00.000+01:00;23.52;71.56
A;2020-12-20T11:09:00.000+01:00;22.05;71.94
A;2020-12-21T19:50:00.000+01:00;22.22;60.73
A;2020-12-29T04:20:00.000+01:00;23.43;19.7
A;2020-12-30T09:45:00.000+01:00;23.92;39.06
A;2020-12-31T09:26:00.000+01:00;23.53;32.21
A;2021-01-08T14:49:00.000+01:00;24.39;41.09
A;2021-01-09T01:29:00.000+01:00;24.42;53.72
A;2021-01-13T03:22:00.000+01:00;24.31;65.48
A;2021-01-18T10:05:00.000+01:00;23.55;73.54
A;2021-01-24T12:37:00.000+01:00;24.31;47.86
A;2021-01-31T12:11:00.000+01:00;23.73;22.38
A;2021-02-01T23:59:00.000+01:00;23.05;29.73
A;2021-02-04T12:39:00.000+01:00;23.48;26.4
A;2021-02-15T14:53:00.000+01:00;23.96;61.23
A;2021-02-15T15:50:00.000+01:00;24.07;69.21
A;2021-02-24T01:33:00.000+01:00;23.6;14.82
A;2021-03-01T16:24:00.000+01:00;24.0;15.32
A;2021-03-02T00:06:00.000+01:00;23.72;25.05
A;2021-03-04T18:32:00.000+01:00;23.6;24.76
A;2021-03-05T11:11:00.000+01:00;23.56;29.25
A;2021-03-06T01:49:00.000+01:00;23.92;39.92
A;2021-03-19T17:25:00.000+01:00;23.63;89.66
A;2021-03-21T20:05:00.000+01:00;23.25;53.29
A;2021-04-04T09:28:00.000+02:00;24.14;46.74
A;2021-04-04T14:17:00.000+02:00;23.86;56.82
A;2021-04-04T16:48:00.000+02:00;23.9;63.38
A;2021-04-06T14:11:00.000+02:00;23.83;48.1
A;2021-04-08T12:51:00.000+02:00;22.98;44.23
A;2021-05-07T17:47:00.000+02:00;24.32;13.7
A;2021-05-08T02:19:00.000+02:00;24.67;26.43
A;2021-05-16T02:12:00.000+02:00;24.31;8.8
A;2021-05-17T21:00:00.000+02:00;24.71;38.07
A;2021-05-20T08:41:00.000+02:00;24.65;30.99
A;2021-05-21T01:43:00.000+02:00;24.56;36.29
A;2021-05-29T00:04:00.000+02:00;24.25;20.18
A;2021-05-31T15:42:00.000+02:00;24.48;19.19
A;2021-06-02T19:47:00.000+02:00;24.58;44.03
A;2021-06-16T05:30:00.000+02:00;24.59;90.32
A;2021-06-17T10:51:00.000+02:00;24.5;89.78
A;2021-06-20T18:53:00.000+02:00;23.88;79.17
A;2021-07-09T00:27:00.000+02:00;23.5;81.4
A;2021-07-12T01:20:00.000+02:00;23.17;43.01
A;2021-07-12T17:09:00.000+02:00;23.35;34.9
A;2021-07-13T21:23:00.000+02:00;23.78;49.73
A;2021-07-16T08:47:00.000+02:00;24.02;32.84
A;2021-07-19T07:29:00.000+02:00;24.53;32.71
A;2021-07-23T05:16:00.000+02:00;24.35;33.85
A;2021-08-02T01:12:00.000+02:00;23.47;25.02
A;2021-08-05T11:51:00.000+02:00;24.03;22.78
A;2021-08-13T02:32:00.000+02:00;24.09;46.21
A;2021-08-23T08:02:00.000+02:00;23.16;40.43
A;2021-08-23T15:42:00.000+02:00;22.82;50.34
A;2021-08-27T02:30:00.000+02:00;23.07;50.74
A;2021-09-01T05:56:00.000+02:00;23.87;34.91
A;2021-09-01T11:55:00.000+02:00;23.92;54.33
A;2021-09-06T11:49:00.000+02:00;24.02;49.36
A;2021-09-07T16:45:00.000+02:00;24.27;46.31
A;2021-09-12T03:39:00.000+02:00;24.19;24.89
A;2021-09-14T06:01:00.000+02:00;24.51;25.2
A;2021-09-25T08:18:00.000+02:00;23.57;64.06
A;2021-09-29T10:54:00.000+02:00;23.03;39.7
A;2021-10-14T09:40:00.000+02:00;23.72;48.55
A;2021-10-23T15:51:00.000+02:00;23.23;62.64
A;2021-10-31T22:20:00.000+01:00;24.37;10.12
A;2021-11-04T10:56:00.000+01:00;23.93;30.87
A;2021-11-23T06:09:00.000+01:00;23.05;64.09
A;2021-11-29T20:53:00.000+01:00;22.96;65.25
A;2021-12-21T09:18:00.000+01:00;23.45;22.21
A;2021-12-26T17:46:00.000+01:00;24.31;11.98
A;2021-12-31T04:47:00.000+01:00;24.07;30.87
A;2022-01-01T11:33:00.000+01:00;24.06;32.2
A;2022-01-13T19:21:00.000+01:00;24.62;84.08
A;2022-01-14T03:45:00.000+01:00;24.41;42.34
A;2022-01-16T10:47:00.000+01:00;24.35;29.74
A;2022-01-17T18:30:00.000+01:00;23.65;30.74
A;2022-01-19T03:19:00.000+01:00;23.45;41.21
A;2022-02-11T06:10:00.000+01:00;23.34;53.72
A;2022-02-26T08:47:00.000+01:00;23.75;70.91
A;2022-03-06T01:26:00.000+01:00;23.81;81.12
A;2022-03-10T19:12:00.000+01:00;23.51;61.48
A;2022-03-21T14:38:00.000+01:00;24.13;51.04
A;2022-03-22T21:56:00.000+01:00;24.03;64.58
A;2022-03-27T11:35:00.000+02:00;22.91;71.8
A;2022-03-29T13:54:00.000+02:00;22.87;54.84
A;2022-03-31T09:03:00.000+02:00;23.28;40.3
A;2022-04-01T08:41:00.000+02:00;23.06;43.44
A;2022-04-02T19:01:00.000+02:00;23.39;41.94
A;2022-04-03T11:46:00.000+02:00;23.26;25.52
A;2022-04-12T03:56:00.000+02:00;23.08;64.77
A;2022-04-14T04:09:00.000+02:00;22.21;44.12
A;2022-04-14T12:34:00.000+02:00;22.14;30.48
A;2022-04-18T22:51:00.000+02:00;21.72;47.09
A;2022-04-21T14:03:00.000+02:00;22.84;60.91
A;2022-05-02T05:12:00.000+02:00;23.34;15.66
A;2022-05-04T07:54:00.000+02:00;23.05;43.95
A;2022-05-19T16:16:00.000+02:00;23.63;96.59
A;2022-05-24T04:40:00.000+02:00;24.0;84.28
A;2022-05-29T02:26:00.000+02:00;24.58;77.86
A;2022-06-02T02:22:00.000+02:00;24.0;57.05
A;2022-06-06T22:48:00.000+02:00;22.44;22.54
A;2022-06-13T10:55:00.000+02:00;24.43;56.99
A;2022-06-13T17:52:00.000+02:00;24.33;38.73
A;2022-06-14T15:13:00.000+02:00;24.5;44.46
A;2022-06-21T18:24:00.000+02:00;24.86;12.93
A;2022-06-22T12:55:00.000+02:00;25.55;45.62
A;2022-06-26T17:21:00.000+02:00;25.5;60.77
A;2022-06-26T18:35:00.000+02:00;25.53;51.84
A;2022-07-03T10:23:00.000+02:00;23.24;52.34
A;2022-07-07T12:52:00.000+02:00;24.32;22.07
A;2022-07-13T22:47:00.000+02:00;24.64;21.77
A;2022-07-15T18:39:00.000+02:00;23.99;54.17
A;2022-07-19T07:11:00.000+02:00;23.92;39.8
A;2022-07-21T05:05:00.000+02:00;23.89;55.03
A;2022-07-29T04:39:00.000+02:00;23.56;35.0
A;2022-07-30T14:52:00.000+02:00;24.15;35.56
A;2022-07-31T21:17:00.000+02:00;24.11;51.61
A;2022-08-05T15:44:00.000+02:00;23.66;65.43
A;2022-08-06T11:02:00.000+02:00;23.46;70.5
A;2022-08-07T07:39:00.000+02:00;23.59;70.85
A;2022-08-13T14:07:00.000+02:00;24.22;51.1
A;2022-08-16T01:57:00.000+02:00;24.3;37.34
A;2022-08-24T10:06:00.000+02:00;23.67;14.78
A;2022-08-28T08:56:00.000+02:00;23.17;12.21
A;2022-08-31T03:41:00.000+02:00;23.8;37.64
A;2020-04-07T21:24:00.000+02:00;24.45;57.08
A;2020-04-08T06:33:00.000+02:00;24.34;49.55
A;2020-04-09T07:24:00.000+02:00;24.25;46.81
A;2020-04-16T11:24:00.000+02:00;23.74;41.89
A;2020-04-20T20:11:00.000+02:00;23.0;22.55
A;2020-05-02T22:47:00.000+02:00;23.4;5.9
A;2020-05-08T02:29:00.000+02:00;23.92;47.31
A;2020-05-15T10:09:00.000+02:00;24.01;24.09
A;2020-05-22T10:02:00.000+02:00;22.91;19.41
A;2020-05-28T22:43:00.000+02:00;23.98;28.06
A;2020-05-29T02:09:00.000+02:00;23.9;33.49
A;2020-05-29T06:00:00.000+02:00;23.58;33.68
A;2020-06-03T19:21:00.000+02:00;23.56;48.65
A;2020-06-12T00:22:00.000+02:00;24.12;82.72
A;2020-06-18T17:41:00.000+02:00;24.17;69.77
A;2020-06-20T18:54:00.000+02:00;23.74;58.08
A;2020-06-25T01:21:00.000+02:00;23.3;56.56
A;2020-07-19T02:25:00.000+02:00;24.05;77.63
A;2020-07-26T16:26:00.000+02:00;23.06;66.95
A;2020-08-07T15:20:00.000+02:00;24.63;86.17
A;2020-08-11T19:07:00.000+02:00;25.02;46.09
A;2020-08-15T20:32:00.000+02:00;24.83;3.77
A;2020-08-16T07:00:00.000+02:00;24.51;16.26
A;2020-08-30T15:13:00.000+02:00;23.13;63.82
A;2020-09-24T09:27:00.000+02:00;23.88;49.06
A;2020-09-26T22:43:00.000+02:00;23.46;43.92
A;2020-09-27T10:07:00.000+02:00;23.49;55.68
A;2020-09-27T10:57:00.000+02:00;23.47;44.93
A;2020-10-10T16:02:00.000+02:00;23.77;96.68
A;2020-10-14T08:01:00.000+02:00;23.92;63.56
A;2020-10-16T09:16:00.000+02:00;24.0;75.36
A;2020-10-23T13:25:00.000+02:00;24.0;13.23
A;2020-10-27T08:16:00.000+01:00;23.87;45.09
A;2020-10-29T10:35:00.000+01:00;23.71;35.62
A;2020-11-10T06:12:00.000+01:00;23.8;50.19
A;2020-11-10T06:55:00.000+01:00;23.81;52.37
A;2020-11-16T11:07:00.000+01:00;23.68;36.19
A;2020-11-19T04:12:00.000+01:00;22.53;3.92
A;2020-11-21T15:17:00.000+01:00;22.74;20.11
A;2020-11-24T04:59:00.000+01:00;23.33;22.46
A;2020-11-28T02:18:00.000+01:00;23.74;25.28
A;2020-12-02T07:33:00.000+01:00;24.97;50.26
A;2020-12-17T04:32:00.000+01:00;23.16;59.18
A;2020-12-18T17:32:00.000+01:00;22.46;60.05
A;2020-12-26T18:42:00.000+01:00;23.16;54.12
A;2021-01-08T00:40:00.000+01:00;24.14;57.8
A;2021-01-14T10:32:00.000+01:00;24.13;68.82
A;2021-01-16T21:38:00.000+01:00;23.41;61.15
A;2021-01-19T11:00:00.000+01:00;23.15;57.12
A;2021-01-20T11:13:00.000+01:00;23.39;50.56
A;2021-01-22T03:41:00.000+01:00;23.92;41.2
A;2021-01-24T08:39:00.000+01:00;24.29;53.48
A;2021-02-05T05:31:00.000+01:00;23.13;74.66
A;2021-02-07T10:50:00.000+01:00;22.88;70.61
A;2021-02-16T05:52:00.000+01:00;24.06;95.06
A;2021-02-18T01:29:00.000+01:00;24.02;95.74
A;2021-02-26T08:37:00.000+01:00;24.25;58.09
A;2021-02-26T15:54:00.000+01:00;24.13;54.3
A;2021-02-26T20:01:00.000+01:00;24.17;60.54
A;2021-03-06T21:27:00.000+01:00;23.78;94.32
A;2021-03-09T00:39:00.000+01:00;24.06;83.74
A;2021-03-12T13:18:00.000+01:00;23.0;60.86
A;2021-03-12T14:07:00.000+01:00;23.08;46.25
A;2021-03-15T00:33:00.000+01:00;22.85;29.36
A;2021-04-01T07:20:00.000+02:00;24.55;77.71
A;2021-04-01T08:51:00.000+02:00;24.51;77.27
A;2021-04-04T22:50:00.000+02:00;23.76;68.05
A;2021-04-08T10:39:00.000+02:00;23.15;47.69
A;2021-04-09T05:15:00.000+02:00;22.65;40.55
A;2021-04-13T01:02:00.000+02:00;23.8;41.66
A;2021-04-16T05:28:00.000+02:00;24.02;70.31
A;2021-05-01T19:11:00.000+02:00;24.22;39.69
A;2021-05-05T18:42:00.000+02:00;25.16;30.43
A;2021-05-09T06:38:00.000+02:00;24.58;17.22
A;2021-05-11T06:51:00.000+02:00;23.9;29.86
A;2021-05-15T10:52:00.000+02:00;24.18;51.65
A;2021-05-21T11:58:00.000+02:00;24.03;60.06
A;2021-05-27T04:13:00.000+02:00;23.73;48.84
A;2021-06-11T08:50:00.000+02:00;23.48;4.59
A;2021-06-20T19:41:00.000+02:00;23.81;87.3
A;2021-06-23T14:58:00.000+02:00;23.14;90.05
A;2021-06-25T16:54:00.000+02:00;23.16;90.43
A;2021-07-03T00:12:00.000+02:00;22.66;77.0
A;2021-07-04T08:17:00.000+02:00;23.08;88.28
A;2021-07-16T13:23:00.000+02:00;24.2;67.34
A;2021-07-16T16:50:00.000+02:00;24.28;43.8
A;2021-07-18T17:39:00.000+02:00;24.5;34.48
A;2021-07-22T15:28:00.000+02:00;24.7;42.42
A;2021-08-09T23:56:00.000+02:00;23.04;24.1
A;2021-08-11T06:25:00.000+02:00;24.12;15.11
A;2021-08-13T13:14:00.000+02:00;24.42;22.74
A;2021-08-14T10:22:00.000+02:00;24.73;18.13
A;2021-08-21T08:04:00.000+02:00;23.39;42.02
A;2021-08-21T08:07:00.000+02:00;23.44;34.8
A;2021-08-22T00:16:00.000+02:00;23.25;58.26
A;2021-08-23T01:44:00.000+02:00;23.16;58.16
A;2021-08-29T19:18:00.000+02:00;23.39;57.33
A;2021-09-08T13:49:00.000+02:00;24.04;32.2
A;2021-09-15T06:41:00.000+02:00;23.99;52.67
A;2021-09-15T20:26:00.000+02:00;23.79;52.34
A;2021-09-24T11:33:00.000+02:00;23.92;26.59
A;2021-09-25T12:11:00.000+02:00;23.52;44.48
A;2021-09-30T19:17:00.000+02:00;23.25;45.98
A;2021-10-02T14:30:00.000+02:00;23.32;36.8
A;2021-10-06T06:28:00.000+02:00;23.85;37.6
A;2021-10-14T05:31:00.000+02:00;23.88;5.42
A;2021-10-18T22:51:00.000+02:00;23.87;27.23
A;2021-10-27T04:45:00.000+02:00;23.64;26.39
A;2021-11-05T07:28:00.000+01:00;23.79;79.75
A;2021-11-11T00:10:00.000+01:00;24.26;52.44
A;2021-11-20T03:44:00.000+01:00;24.37;65.22
A;2021-11-21T18:43:00.000+01:00;23.29;63.89
A;2021-12-10T20:43:00.000+01:00;23.46;52.07
A;2021-12-12T23:31:00.000+01:00;23.27;49.77
A;2021-12-20T16:57:00.000+01:00;23.28;47.99
A;2021-12-21T19:30:00.000+01:00;23.31;61.41
A;2021-12-26T11:03:00.000+01:00;23.85;52.48
A;2021-12-26T12:05:00.000+01:00;23.91;53.7
A;2021-12-26T21:42:00.000+01:00;24.47;62.58
A;2021-12-30T20:47:00.000+01:00;24.27;55.54
A;2022-01-25T12:17:00.000+01:00;23.3;43.25
A;2022-01-26T15:28:00.000+01:00;23.56;62.97
A;2022-01-27T19:44:00.000+01:00;23.78;55.47
A;2022-01-29T18:07:00.000+01:00;24.31;48.49
A;2022-01-31T18:36:00.000+01:00;25.59;54.97
